Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Heater_Type,Heater_Loc,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
10.673235630911336,1.8375572932662751,2.4002435863872824,1.1503496886396585,10.94773323796009,19.746316063556616,Si,Si,Small,Center,1,1,25,32348
13.721946173683676,1.2959276460462472,2.029433497358735,2.768657509528947,1.2888722143490352,27.73789532651605,Si,Si,Small,Center,1,1,82,32348
9.906718724827424,2.3200055233522834,0.9989256771229231,0.8710175832220458,7.559510626428941,27.42121828196976,Si,Si,Small,Center,1,1,161,32348
15.067191594432742,2.3043346779870117,2.4301107295772635,2.0354613951035745,9.410096357283221,28.251531176800025,Si,Si,Small,Center,1,1,200,32348
12.201490227121484,1.8623974831426735,2.135359728579218,1.9764577805611878,9.219777614079852,6.004060624322761,Si,Si,Small,Center,1,1,209,32348
14.12127206683561,2.7178583444198523,2.437060095924552,0.7991745155940817,1.355592361262215,16.391847906637082,Si,Si,Small,Center,1,1,213,32348
9.826840263415866,0.9711440871917183,1.5793195772832151,1.293971321645951,5.6355022452021455,16.532674056466924,Si,Si,Small,Center,1,1,220,32348
15.135985532058147,0.8834587490890258,0.5139461027139645,1.5066018834091204,7.3951416555862854,13.41523106453825,Si,Si,Small,Center,2,2,17,32348
10.776818363934225,2.145794737619705,0.6871555945527408,0.8238705000795954,7.964394833204133,12.375008419331289,Si,Si,Small,Center,2,2,79,32348
8.670213283554606,1.6719352581021234,2.005641440337381,2.1268893644485596,6.157838242990401,17.01233093698075,Si,Si,Small,Center,2,2,92,32348
15.028923616060919,2.9796907060113025,2.0566477127034464,1.864511501125194,7.925874566106768,15.376994582246631,Si,Si,Small,Center,2,2,143,32348
9.9472464499773,2.874377704626675,2.475630746385514,1.454076570752448,10.298020918866571,27.833611801055017,Si,Si,Small,Center,2,2,201,32348
12.143716254243175,2.937184418592883,1.2954529638713679,1.763514018706857,2.067472859524203,21.17545880865407,Si,Si,Small,Center,2,2,295,32348
15.471555582282903,1.7345614203915114,2.8174657204864166,2.7581046663683146,1.2369083960046736,20.68620926486269,Si,Si,Small,Center,2,2,320,32348
15.947164408120942,2.235754711000108,0.7075940364255425,1.9387095967030736,2.88397127699419,6.773540846490106,Si,Si,Small,DSF,1,3,45,32348
11.001719179642542,1.3482301207865925,2.120551496110137,1.8958575154157546,6.9386026370723135,12.868996485786186,Si,Si,Small,DSF,1,3,62,32348
13.840945060177477,1.3277105426809235,2.0500955955345384,0.5551430818986922,9.816973376795925,19.087700502161493,Si,Si,Small,DSF,1,3,104,32348
12.743215075843615,2.8711273474379713,2.6070574797505683,2.3394201527263787,7.79171459514085,22.14300225091651,Si,Si,Small,DSF,1,3,195,32348
10.189687572730708,2.6155715471616436,2.6493127507218373,1.4683658160191142,9.936737934901839,5.249274114069944,Si,Si,Small,DSF,1,3,277,32348
9.204506427511603,2.269778250532741,0.7147243789135385,0.9118518617968491,1.8025155867056317,25.90138686403153,Si,Si,Small,DSF,1,3,303,32348
14.497354001832292,0.6222272842683348,1.9073682069820947,2.7486600206233294,6.849547151773399,26.217748956603565,Si,Si,Small,DSF,1,3,328,32348
8.227101054166715,2.9854336423193106,2.9984206380734246,1.623623443606767,10.164828579358673,29.48378322367856,Si,Si,Small,DSF,2,4,4,32348
14.412551433487506,1.9761459350211008,2.7143806024624912,1.1220439759099248,10.603744866757495,10.96555182621858,Si,Si,Small,DSF,2,4,58,32348
8.710588509438624,1.573585846023572,1.9324165802570756,1.9910435223920078,7.319232479403214,8.242689606287069,Si,Si,Small,DSF,2,4,171,32348
12.653210817034168,2.0506211791633446,2.042907293249254,1.7877698157979762,2.9071240199679633,18.056982207251735,Si,Si,Small,DSF,2,4,197,32348
11.70442183993383,2.5298093277004092,0.8011555999711333,1.7700382125589103,8.289322963498094,16.637902164026087,Si,Si,Small,DSF,2,4,273,32348
15.840696406356455,1.4363083192766768,2.1022203803810235,2.590952312313401,5.875737937028553,23.353750098267856,Si,Si,Small,DSF,2,4,300,32348
9.745417343455244,1.893232356725409,1.2376200508157158,0.5320773855413828,1.2148636194323832,26.421792842244518,Si,Si,Small,DSF,2,4,315,32348
15.78090824157259,2.3896897303676172,2.024339030852031,1.132059192866563,5.421967632069034,5.813418026004243,Si,Si,Small,Lead,1,5,59,32348
10.471013683843584,2.16672210125027,0.7830244189137396,1.1998872412280286,6.6036891561160616,27.535653681530693,Si,Si,Small,Lead,1,5,125,32348
9.457134838142942,1.0031717579989576,0.9010856872459625,2.8823462616715623,2.4547501428862946,13.703481092777752,Si,Si,Small,Lead,1,5,129,32348
15.733512421769792,1.4206510347760883,2.3667941110062616,2.480539507750784,4.825030260487191,21.01254255144379,Si,Si,Small,Lead,1,5,230,32348
12.28505740954451,0.8041699000718376,1.5942270821145808,2.431177042769635,10.674270690606129,14.117920855105947,Si,Si,Small,Lead,1,5,236,32348
10.020237254120847,2.262730885966577,2.543818400759822,1.5343284764641698,9.945376794462218,6.6129561374209045,Si,Si,Small,Lead,1,5,251,32348
10.237233640334527,0.7967777479469318,1.4453623575735672,0.7187039110546427,3.3669237883318033,8.868182289681348,Si,Si,Small,Lead,1,5,336,32348
10.909524066404508,2.588481130431904,2.687795339565573,0.5647201495983344,3.4879378940158468,14.717559834099058,Si,Si,Small,Lead,2,6,21,32348
11.670081693451436,1.0109459557983616,1.2063570246396718,2.42415081682958,2.7502629215557155,7.673288585835667,Si,Si,Small,Lead,2,6,153,32348
8.891599336467973,2.074975562599913,1.6434747851698153,1.876850171992904,5.573413956211869,25.42603945169999,Si,Si,Small,Lead,2,6,160,32348
12.3636690364308,1.6100880076239081,2.2440175499221002,2.2545702912850882,10.045606453566446,19.647499672031223,Si,Si,Small,Lead,2,6,173,32348
