Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
13.527008281952046,1.3962846321163997,2.6888014160562523,1.5198899843597393,10.12669681757456,29.404880713405475,Si,Si,1,1,10,53467
11.295768130658178,2.4888164989975508,2.751361525684079,2.1171449748903197,6.330825734411599,15.916230849867462,Si,Si,1,1,20,53467
8.22061616384591,1.195542511419755,1.7084870132319825,1.1633481338531173,10.609363855992276,29.459821897947535,Si,Si,1,1,21,53467
11.731929095298419,2.513278889083733,1.8608019128858226,1.9642151919774136,6.902454941429785,27.503658817133527,Si,Si,1,1,23,53467
13.269517969966053,2.433406260388082,2.4280710634849196,0.613623640876707,3.566163859499118,22.233345530547172,Si,Si,1,1,43,53467
11.050106709388846,0.7766504552385267,2.1310647948927333,2.9947400051977824,8.65709910355693,19.791848199127195,Si,Si,1,1,45,53467
15.77464499832788,1.141389760343216,1.4331088057442063,2.641019920540569,8.780257264202627,14.187652609759699,Si,Si,1,1,49,53467
10.971358351315011,2.076819293583989,1.5720225287020926,1.0690683540743096,2.4779834910801695,24.96271583348879,Si,Si,2,2,4,53467
13.734254223613274,2.8131728421487003,1.2929438262479218,0.9146602232687537,7.942491037123004,29.929228174660242,Si,Si,2,2,12,53467
9.515649015757708,1.835186512382374,2.79242247686661,1.022123811364956,3.152847032732814,17.130491368963,Si,Si,2,2,14,53467
14.804961212814415,1.879190423540209,2.917095683185411,2.780368149083973,3.77485120351157,17.864758012424762,Si,Si,2,2,41,53467
9.022801722005672,1.5472997993732973,2.596499637629843,2.2594953578341554,10.018578521121567,27.842879742324946,Si,Si,2,2,44,53467
15.64493821344891,1.4442861200854844,2.1774238494334854,0.6831961564053382,1.8489661979304735,17.650738598986646,Si,Si,2,2,51,53467
15.520115743157696,2.156669886154633,1.7163744675535693,2.099841351160711,10.865345194490608,18.88386929574049,Si,Si,2,2,54,53467
14.623539908307489,1.358031195746206,1.9816274104539056,0.8314459698988543,6.0995204859234216,16.804722922327823,Si,Aerogel,1,3,8,53467
14.38367515995047,0.7657820110367212,1.7930306275633656,2.6830849594194093,11.082238979911637,22.789983126696495,Si,Aerogel,1,3,22,53467
9.682314493699753,1.1150015014674979,2.6422195293288615,0.8685273359210292,2.2124568516925347,21.022176605919007,Si,Aerogel,1,3,36,53467
10.319331766769714,0.9260644422474851,1.5115973890282177,1.8744949283806598,8.267047822891792,15.53631606287254,Si,Aerogel,1,3,40,53467
12.728298127609094,0.6911856330536886,2.9860429389167606,0.563000485578939,9.266973365308694,24.771107214401606,Si,Aerogel,1,3,46,53467
10.00028798927013,2.01575620626784,2.411030292219057,2.36492760357688,7.239133533984996,23.820946302652246,Si,Aerogel,1,3,50,53467
12.363136256096876,2.611435014526411,1.8863850994775297,1.3425419870996333,1.0214209551016527,23.574925226268476,Si,Aerogel,1,3,55,53467
15.960635520424287,0.5146305692641363,1.1666360402532772,2.17141393539745,1.3860568703874474,16.24985106064407,Si,Aerogel,2,4,9,53467
8.768123298629565,1.6133530008576915,1.3711500631900626,1.6552448864222906,7.593757985039406,16.38013918577449,Si,Aerogel,2,4,15,53467
8.660920340297325,1.656323426821123,2.199747235091114,0.6653488409055703,6.5922822218249975,27.194470320690897,Si,Aerogel,2,4,17,53467
