Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
14.489140386688497,0.9996009520049073,0.5215520280378678,1.9501536048190735,10.104452311673214,23.31529135547081,Si,Si,1,1,9,91053
8.945146201476675,0.7849516659477522,1.65353915753563,1.7091795638340672,6.9747287136270035,25.021276928908804,Si,Si,1,1,18,91053
13.378079554840557,2.0563061327449885,2.332854193762923,2.3222460236009947,4.093810163434743,15.75173354440614,Si,Si,1,1,24,91053
8.65613260217702,2.451057617330312,1.17118920371475,0.7410274068874607,9.345975380832666,25.43135375550323,Si,Si,1,1,28,91053
13.5774715215826,0.9561142368687132,1.0831989609076524,1.2022012632047285,1.580299989678445,14.394615194222562,Si,Si,1,1,38,91053
9.702914123632015,2.307338170169377,2.814267325741198,1.8076433171224453,4.5489716854683255,24.643519755858506,Si,Si,1,1,45,91053
15.92856612036783,2.6220352029263623,0.6238289310544128,2.689120049010849,1.101543223578243,21.266951630508196,Si,Si,1,1,54,91053
15.191353236155734,2.252865315707704,1.238793430937037,2.9510924617581087,9.71412700567301,21.93468158710872,Si,Si,2,2,17,91053
12.66261917889138,2.3522762215936206,2.9116705971732886,1.0138500055662973,10.302699685657021,27.944084082164103,Si,Si,2,2,32,91053
9.348809033551301,1.4461952017401731,1.267807638477982,2.662501193818875,7.689071613780006,18.981486014171594,Si,Si,2,2,41,91053
11.398080589635281,1.3528077251159716,2.1516410457834736,2.1107341912176807,1.6975793504546024,14.934475828934954,Si,Si,2,2,43,91053
13.06336618157958,0.7618339589138894,1.6760619045646734,1.882227494417614,3.4045357088988837,26.28848058466268,Si,Si,2,2,46,91053
9.284346161344281,1.6495993382124117,0.8791002230705317,0.9089755955786549,8.556154129444312,27.526089467008006,Si,Si,2,2,49,91053
15.471536362009587,1.19320523385495,2.532261820334155,0.894186874612088,7.358818423653537,14.2370874402615,Si,Si,2,2,56,91053
11.189205857024103,0.6975087102293873,0.830971859407046,1.580783054812334,9.053227976890716,20.312017734647043,Si,Aerogel,1,3,2,91053
8.288361819293126,1.0588751552653874,2.7056009005801003,1.537347840944921,11.388971329724882,16.873806238673588,Si,Aerogel,1,3,20,91053
12.48134849060051,0.8702296828372823,1.4893977949179442,1.36430081302171,1.9527236515555058,25.811958278370547,Si,Aerogel,1,3,29,91053
14.941358153409215,2.1543503146895766,2.262385447974576,0.5210553028422424,3.2325081366183137,28.434579235488478,Si,Aerogel,1,3,37,91053
13.8581268894944,2.1442484365970755,2.410740419383558,2.3797018074764558,4.461521239575916,17.16092965149069,Si,Aerogel,1,3,48,91053
12.718012382091363,2.0054586067502163,2.1962259137436857,0.8211463117642785,10.827862373331602,29.350344300336346,Si,Aerogel,1,3,51,91053
15.80649056056945,2.7533842030584945,1.3136818785994453,1.5005927812026658,7.235531466835882,24.133466176153917,Si,Aerogel,1,3,55,91053
10.049075579180755,1.1320858878224858,1.4034965526456487,1.0677718950417114,10.56317337334276,17.88428781665371,Si,Aerogel,2,4,1,91053
14.05789798448319,1.9002887033266336,1.7490413787071442,0.5827332588273306,11.486140074393788,26.227490644235992,Si,Aerogel,2,4,6,91053
11.7443937854928,1.259408806947415,1.8165641792885616,1.1637671077977927,2.564106811123299,23.602549062959955,Si,Aerogel,2,4,8,91053
12.171846352888753,2.905789578166266,1.1645603631814907,0.9768379677350975,5.540268474751015,19.203362767584153,Si,Aerogel,2,4,14,91053
9.134876079992063,2.7781084235653286,1.7548573588896232,2.7792929417772996,6.467918932378952,26.75707776104112,Si,Aerogel,2,4,23,91053
13.462133397233943,0.6136012645478297,2.4536883979919213,2.3339648469555314,3.08657992942656,14.757256391727104,Si,Aerogel,2,4,35,91053
14.75791159615016,2.375086586136858,2.094540157535457,2.775448789412933,5.169254417643324,21.552687991042,Si,Aerogel,2,4,40,91053
14.16437331431267,2.5399548505605707,2.292634161961659,1.9215449375927147,9.217771748328763,24.291087708947053,Aerogel,Si,1,5,4,91053
14.418780003250973,1.5625544703906855,1.9798163772567128,2.508643074886169,2.045530593698659,16.19024591122178,Aerogel,Si,1,5,12,91053
8.444656217005344,2.5622411351322247,1.5874194538543684,2.5982144146263964,7.993239440760361,29.946615257824575,Aerogel,Si,1,5,13,91053
15.045117884120783,1.2461426579449078,0.7373230751024336,0.8052293489600482,7.484526503350882,22.269031575832113,Aerogel,Si,1,5,19,91053
10.672141970741187,2.9364510594281463,2.4823652137865335,2.554545621572233,10.72054984338552,15.152398153671953,Aerogel,Si,1,5,26,91053
9.469943400294099,2.227548215334356,2.9918974076056726,1.4331672696875493,2.3044051141558057,22.482819956566168,Aerogel,Si,1,5,42,91053
8.078935050338009,1.7345282584830783,1.9571479650342556,1.685422053850183,9.854002362043694,19.680143038316167,Aerogel,Si,1,5,44,91053
11.712962323011979,2.4835623599200813,1.5268024993425358,1.2181389250572903,8.447956760292165,27.131445914346756,Aerogel,Si,2,6,3,91053
8.23316528709883,0.9461509113955197,1.8735589560398775,2.2500233509585783,11.191597644633369,25.245748869842288,Aerogel,Si,2,6,5,91053
10.927402137192912,1.320941880941688,0.6595083929070629,2.0969123055552537,4.237927217163405,17.572259129040116,Aerogel,Si,2,6,11,91053
8.737914974727028,1.820295935018805,0.5821463490793783,0.6383787292017884,9.466152986197228,18.70719810055367,Aerogel,Si,2,6,27,91053
9.841658386244637,2.0827337618064226,2.821750430964113,2.86304965081148,5.386768557785213,18.01484739172362,Aerogel,Si,2,6,31,91053
15.330590690011565,1.104616473337607,2.044641549402846,2.19101107653014,6.557448344239171,27.351665818457537,Aerogel,Si,2,6,47,91053
15.667443620421096,1.8563285186824143,2.8920200357708006,1.4533555678358487,3.588826912444598,20.093915288577527,Aerogel,Si,2,6,53,91053
13.845846673628927,1.7033776236582496,0.9023622135504916,1.7773482044194702,5.982240112157836,21.05070007754063,Aerogel,Aerogel,1,7,7,91053
11.459432740425669,0.670990921483193,1.8985899461500026,0.6951322001717117,5.855498408737316,18.422310284916534,Aerogel,Aerogel,1,7,15,91053
11.973350389960082,0.5023863681078639,0.7725118879168946,2.5346152719408934,8.224691708700377,29.029323105047823,Aerogel,Aerogel,1,7,16,91053
10.554636430803692,1.7776076596865193,0.9569349055554676,2.9988310101869424,1.2715962129848446,19.75556994557958,Aerogel,Aerogel,1,7,21,91053
10.198958929312944,1.9393566590994906,1.0148256700785454,1.1023895023743915,11.884952300112618,23.82234061195734,Aerogel,Aerogel,1,7,22,91053
12.994958077724466,2.697057368529145,2.6102022596909036,1.9859221996837626,6.188123462732371,28.140738751184987,Aerogel,Aerogel,1,7,34,91053
12.373366504171921,1.4140011479165098,2.555721510412227,2.234147323393988,3.812704060897471,15.471338363710288,Aerogel,Aerogel,1,7,39,91053
10.407589050019679,2.8230530155178406,1.0621470282179224,1.6334020709341677,4.768912098387906,16.28666948948338,Aerogel,Aerogel,2,8,10,91053
9.98189420414684,0.8390226310056419,0.7189443259666148,0.6036168048762179,2.890805573236747,22.610296102820335,Aerogel,Aerogel,2,8,25,91053
10.831387107363444,2.652427748862549,2.662892783305294,2.463666567162168,4.930784877794089,28.75866966512664,Aerogel,Aerogel,2,8,30,91053
11.020459075482364,1.6111443208091996,2.776730228292256,2.056887104838878,11.730478923200716,16.7263383347518,Aerogel,Aerogel,2,8,33,91053
12.033502408956156,1.4960002605478262,1.4647523138651914,1.3410358060553937,6.815228837363591,29.565626758215178,Aerogel,Aerogel,2,8,36,91053
14.665434494459504,2.9702340868058807,2.217346506306831,1.2802532284733346,8.75396509937283,20.69471397586031,Aerogel,Aerogel,2,8,50,91053
13.251422028861347,0.5710939172227374,1.3671201464320468,2.8724594715287077,2.6613493017023977,22.943213562957638,Aerogel,Aerogel,2,8,52,91053
