Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
8.149137681452462,2.841503572663007,2.133998104130388,1.5513492379596503,10.881648942297248,16.413187832101205,Si,Si,1,1,10,91680
11.826687923178675,2.029143008885079,0.5206860374204811,2.3664489710169443,9.396466186444457,25.52541186025897,Si,Si,1,1,16,91680
10.88628151853288,0.6111041239008358,1.5456229973721165,1.1769076322049348,11.302742630516224,17.575557966210855,Si,Si,1,1,18,91680
8.3254710080845,0.9920333689736034,1.804078772266384,0.9357362106025957,6.367121920707394,28.93934011104038,Si,Si,1,1,29,91680
12.845953475326702,2.447078614584259,2.636104188833508,2.3775137571344125,7.556953096001764,19.91054996214325,Si,Si,1,1,34,91680
15.04189976137544,1.5603085118621356,2.8634329073239413,2.9437881853749293,5.550016543082212,29.71892356992007,Si,Si,1,1,41,91680
13.740792580943133,1.4354754308860058,1.4118950323268296,1.1050788003105674,4.893788160856333,18.019005914550966,Si,Si,1,1,47,91680
15.379004338799477,0.5027180406912395,1.9823823944751433,1.8555380118131313,4.346419189808129,27.36396373071563,Si,Si,2,2,3,91680
12.6858057642479,2.9632517497655146,2.2169081161801603,1.5948579358751385,9.683720055791271,26.904740240181454,Si,Si,2,2,6,91680
15.844012356518807,1.5096302821238718,2.8158872086814735,2.5037005811951665,9.213319777866507,16.023244392222598,Si,Si,2,2,7,91680
9.155032864750556,1.3431716178365931,2.4208223830658433,2.03010827903677,2.713737468086288,27.494632452194228,Si,Si,2,2,8,91680
9.602509171986513,0.896723964192925,1.93078194746294,0.6552287640914933,9.476265014156294,15.609453114167891,Si,Si,2,2,9,91680
12.479405987099884,1.623557575728341,0.6355001257113764,1.8172706908245728,6.210069092875207,25.278727525027243,Si,Si,2,2,13,91680
14.427352149903522,2.9118086741710334,1.7494278572971913,1.039366320101339,2.466453093350217,22.04357043621536,Si,Si,2,2,49,91680
14.22933038754218,2.549167678648826,1.0638083013349222,2.1183325129887973,3.971260104991171,24.82994413838078,Si,Aerogel,1,3,19,91680
14.83764680436769,0.7375583440093892,1.5811046775779538,2.9685474759871875,9.957616356687193,20.78861343475988,Si,Aerogel,1,3,33,91680
10.714307501959034,2.4050030519997696,2.259795209671637,1.0164648462913481,5.385946622684139,21.591669089750425,Si,Aerogel,1,3,36,91680
10.160388104501598,1.281071302049491,2.6484198632217018,2.3053683800672427,8.233254470931287,25.007268613801706,Si,Aerogel,1,3,39,91680
12.898450996705035,1.8809122669024547,0.6041174034716581,1.4648363514983547,10.778477516623031,23.57001696996677,Si,Aerogel,1,3,46,91680
9.289039339881219,2.22331104772614,1.2407164669296333,1.6964678030867673,1.5436152282486835,27.985553730462605,Si,Aerogel,1,3,52,91680
11.456763174620594,1.1570625244119115,1.3110079011401892,0.8803897916800785,1.7084708519966028,17.0380740011142,Si,Aerogel,1,3,54,91680
11.260039673020149,0.9739364600184363,2.941779515583294,1.6576045879474115,8.963355313542213,17.31403535491671,Si,Aerogel,2,4,14,91680
9.44261807812361,1.9968408633583614,2.692075040062498,1.7517116803778707,8.310615402293081,25.993669698115145,Si,Aerogel,2,4,20,91680
13.87293300364231,2.569078174583432,2.7760670680713955,0.699641010352015,2.8857908521465276,14.651749438234075,Si,Aerogel,2,4,27,91680
14.577951701807446,1.7789131182081694,1.0271393225812468,0.5739872603340995,3.477390013765171,28.425649256211546,Si,Aerogel,2,4,35,91680
15.231404619951014,2.657710741227164,0.7085461271801101,0.9492500993569684,7.43133503016086,15.208357960194151,Si,Aerogel,2,4,37,91680
15.616124405793268,2.6263391926106174,2.3431826025170768,2.015564971026826,5.215512830978934,21.94424989706532,Si,Aerogel,2,4,38,91680
12.228320030244145,0.6346392632657847,1.1263281113545507,2.2201073618094416,7.053071496662625,22.366753536552835,Si,Aerogel,2,4,55,91680
13.218168156224415,2.1188361489905705,2.1735525805069225,1.922787719906283,3.797232487914388,19.6610788562674,Aerogel,Si,1,5,5,91680
8.81370561439369,0.8256263386037144,1.109864788570457,2.8854623523350122,4.964098120807286,19.23975930198014,Aerogel,Si,1,5,15,91680
13.060349075498399,1.1182452108544827,1.8477129058294435,2.570088051184383,10.487602548471907,19.081687170648163,Aerogel,Si,1,5,24,91680
13.371358036696089,2.786945653553142,0.7800672066011476,2.26908678327107,8.820647779618444,18.438749148948176,Aerogel,Si,1,5,26,91680
8.706162716825878,1.1762067083407264,2.8980291349830614,0.7733498921001365,3.272521772130668,26.060499825526115,Aerogel,Si,1,5,42,91680
8.140121862599257,2.0698767553698727,1.4588358256961131,2.8275788119139538,2.0314692889655936,28.80494562424323,Aerogel,Si,1,5,44,91680
