TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,Eval#,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Time_TP,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,oof_tmax_pred
1,1,1,False,0.9466519399396702,0.05334806006032977,False,0.44665193993967023,0.2157239183001578,3_0_0_3,14.60563961,0.576102125,1.497745196,2.176970275,Si1,Si1,combo_002,11,438.9802119,826.7097587,-0.000355991,0.045922839,1341.222838,153.000002,96.1,,,31.796043278332593,0.8628541901241414,431.3505617826457
0,0,0,False,0.06279096689570451,0.9372090331042955,False,0.4372090331042955,0.1048101418966441,2_2_2_3,13.90415651,1.312493418,2.087070714,2.039159669,Si1,Si1,combo_002,12,368.8299465,264.8468124,-0.000338454,0.055164774,1060.390594,248.8,98.3,,,28.352795186655797,2.7392665750255607,368.6093122278145
1,1,1,False,0.8571125509513422,0.1428874490486578,False,0.3571125509513422,0.34573622793973424,3_0_2_1,14.17510608,0.534711624,2.273982901,1.277394359,Si1,Si1,combo_002,13,416.1134935,612.087796,0.005178416,0.045224835,1240.548266,161.000002,94.6,,,18.107200544818603,1.2159250899419414,418.0674663902678
0,0,1,True,0.552969772189897,0.44703022781010304,True,0.05296977218989696,0.15883741476858193,2_0_3_3,12.74537761,0.603772511,2.67494356,2.357745042,Si1,Si1,combo_002,14,391.8885594,283.4656292,0.001547422,0.055294116,1115.014304,219.7,89.9,,,30.05035086839531,1.6150573900044791,391.5505098734349
0,0,0,False,0.10118513701729626,0.8988148629827037,False,0.39881486298270374,0.2653238986975748,2_2_1_0,13.67323083,1.430206758,1.681918017,0.793759527,Si1,Si1,combo_002,15,355.0483223,263.8488818,-0.000332681,0.055362502,1025.726722,227.7,98.4,,,10.853257236182616,2.405490514315359,359.4887357880919
0,0,0,False,0.15780968366993875,0.8421903163300613,False,0.34219031633006125,0.24479863519757927,0_2_3_3,9.734218718,1.106563443,2.964493922,2.107040438,Si1,Si1,combo_002,16,320.9208067,269.2131505,0.001639439,0.055386249,833.1507021,205.2,79.8,,,20.510392471162515,3.2804006010808933,322.79944642804094
0,0,1,True,0.5927517706051049,0.40724822939489513,True,0.09275177060510487,0.17704175640822128,1_1_2_3,11.06043499,0.716487261,2.417900697,2.413725059,Si1,Si1,combo_002,17,367.3744497,281.8648987,0.002406247,0.055288157,996.4057561,203.4,83.7,,,26.696849098803412,1.7323950477635208,369.2770160432107
1,1,1,False,0.6561493923593957,0.34385060764060427,False,0.15614939235939573,0.1798549951227679,3_0_2_2,15.35383832,0.544031315,2.509681522,1.935135943,Si1,Si1,combo_002,18,425.843092,595.7586604,-0.000374696,0.043839432,1315.496693,201.000002,99.5,,,29.711764396042735,1.3653453386448615,425.01681861193356
0,0,0,False,0.061122082090264485,0.9388779179097355,False,0.4388779179097355,0.29365285756650134,3_1_3_0,15.6745359,0.813802406,2.602200713,0.920053039,Si1,Si1,combo_002,19,411.9133026,267.2851061,-0.000382714,0.055305372,1258.147672,237.6,103.0,,,14.4214043897096,2.1176772011343155,402.9539636666183
0,0,0,False,0.14420036675551273,0.8557996332444873,False,0.35579963324448727,0.2457561957305822,1_3_3_2,11.63464243,1.533137868,2.722728361,1.899891878,Si1,Si1,combo_002,20,319.9300363,252.8751355,-0.00140858,0.055358173,853.1324869,241.3,89.2,,,22.104562656191185,4.174317954526675,317.1818559472451
1,1,1,False,0.9531893058988317,0.04681069410116834,False,0.45318930589883166,0.3172848762764347,0_0_1_1,9.066963291,0.356830269,1.675784591,1.426011047,Si1,Si1,combo_002,21,373.658858,1016.57922,0.000217524,0.050683092,998.3111901,97.000002,75.3,,,12.929589815709477,0.5979706663925849,370.3043687557166
1,1,1,False,0.9314534145513562,0.06854658544864378,False,0.4314534145513562,0.2249373928044484,2_0_2_3,13.44377164,0.524190542,2.177472834,2.44656053,Si1,Si1,combo_002,22,416.4509439,576.5903564,0.005558052,0.040214143,1197.614027,181.000002,91.7,,,32.89100106875737,1.1414106650447362,411.78153748610464
1,1,1,False,0.7418974410459214,0.25810255895407863,False,0.24189744104592137,0.18204246307367944,1_1_0_3,10.80084342,0.912411599,1.343782688,2.261104933,Si1,Si1,combo_002,23,366.059186,1039.822171,0.000260871,0.044087199,997.6339585,178.000002,85.1,,,24.42184033752259,1.226082911066598,364.5760674364318
0,0,0,False,0.011808542555627355,0.9881914574443726,False,0.48819145744437265,0.09334718905126302,2_1_3_3,12.30159856,0.715282625,2.940733777,2.072978251,Si1,Si1,combo_002,24,375.5484356,278.5370375,0.00149195,0.055201877,1060.802263,219.5,89.6,,,25.500946267412917,2.1034557754387246,374.8032084104343
0,0,0,False,0.15207481149911928,0.8479251885008807,False,0.3479251885008807,0.36408395199159976,0_3_0_2,8.804015526,1.718643963,1.44311328,1.788289259,Si1,Si1,combo_002,25,282.2767013,254.6679107,0.000210951,0.055384516,708.3246173,193.3,78.0,,,15.744126401215036,2.480197926597129,278.71640990974277
1,1,1,False,0.5402453009734955,0.45975469902650445,True,0.040245300973495546,0.22589784938409407,2_0_1_2,12.95300209,0.663049437,2.020375241,1.851985386,Si1,Si1,combo_002,26,398.8717811,876.1019323,-0.02926478,0.034928931,1145.817225,198.000002,91.4,,,23.988770575507456,1.3396086660737891,401.13656958731326
1,1,1,False,0.6583684011496302,0.34163159885036976,False,0.15836840114963024,0.26468309217244096,3_0_3_2,15.79123856,0.481187399,2.845225084,1.563168353,Si1,Si1,combo_002,27,424.7622051,502.9923744,-0.000385631,0.045118827,1350.684489,209.0,98.7,,,24.684364371665293,1.3690864577395165,425.3977473306894
1,1,1,False,0.9783207292158522,0.021679270784147775,False,0.4783207292158522,0.1427497253568273,0_1_0_0,8.676972128,0.670483415,1.141385036,0.769348326,Si1,Si1,combo_002,28,352.3398792,1017.748127,0.000207774,0.046333658,900.5175397,104.000002,69.0,,,6.675613981425458,0.7652797367671779,351.67542582653095
1,1,1,False,0.9484995748523488,0.051500425147651185,False,0.4484995748523488,0.18270168294789707,1_0_1_2,10.06483844,0.562212303,1.834377388,1.998515708,Si1,Si1,combo_002,29,373.8214215,690.9013582,0.001212355,0.041462541,1000.835136,128.000002,79.0,,,20.114737720822216,1.0313095358786046,370.90426141117325
1,1,1,False,0.9696677636563891,0.03033223634361093,False,0.46966776365638907,0.25672953805925713,0_0_3_3,9.210980778,0.449744915,2.983407577,2.397904206,Si1,Si1,combo_002,30,364.0247565,934.5097383,-0.007739358,0.039581286,964.7751065,128.000002,73.0,,,22.087049548951352,1.341772387128221,357.7936666185801
0,0,0,False,0.4514886543704222,0.5485113456295778,True,0.04851134562957782,0.6340933924337079,0_3_3_0,8.540852329,1.894713891,2.991164587,0.682360961,Si1,PU,combo_001,31,260.6085904,245.6235052,0.000613114,0.055340119,659.0712242,191.9,75.9,,,5.8279442029755275,5.667401093256179,279.64338984430316
1,1,1,False,0.7842235839545992,0.21577641604540077,False,0.28422358395459923,0.21950546305389798,1_1_3_1,11.84377741,0.778702408,2.527897094,1.155674827,Si1,PU,combo_001,32,380.015393,525.5589688,-0.024964165,0.039311386,1087.597312,175.000002,85.5,,,13.687555409328256,1.9684795542740023,376.4197488611112
1,1,1,False,0.9670472956954654,0.032952704304534564,False,0.46704729569546544,0.1318695706722453,3_0_1_3,14.81204844,0.411772632,1.974957027,2.293504636,Si1,PU,combo_001,33,457.298388,1008.03238,0.002528059,0.045143906,1381.199507,136.000002,93.5,,,33.97150176579657,0.8132332530946852,447.9190955289662
0,0,0,False,0.44356873151645004,0.55643126848355,True,0.05643126848354996,0.23519575484347138,2_2_0_0,12.58608793,1.263729586,1.32812667,0.974950651,Si1,PU,combo_001,34,363.4183499,274.0301613,-0.000305502,0.055245198,1039.377355,210.7,92.1,,,12.270814620896742,1.6783929668346587,364.52006592621734
0,0,0,False,0.16820297614572155,0.8317970238542785,False,0.33179702385427845,0.38748418861474176,1_3_2_3,10.23759475,1.636691961,2.107404765,2.165370415,Si1,PU,combo_001,35,311.0496482,259.796669,0.001727528,0.055390452,797.5636882,207.5,83.0,,,22.16818479240932,3.449172437448594,306.5186702798886
1,1,1,False,0.9219805635234479,0.07801943647655207,False,0.4219805635234479,0.19912296974210136,0_0_2_2,9.576880978,0.424467511,2.252287841,1.653169406,Si1,PU,combo_001,36,376.9965765,927.3329303,0.000230272,0.046284672,1014.686866,100.000002,76.2,,,15.832206637732959,0.9560230139248337,384.118748273367
1,1,1,False,0.9664664984800311,0.03353350151996892,False,0.4664664984800311,0.1798549951227679,3_0_2_2,14.11038378,0.571702123,2.342565194,1.963596599,Si1,PU,combo_001,37,432.1945103,903.5344448,-0.006528581,0.045012845,1328.95802,145.000002,91.6,,,27.70710160099276,1.339249494675707,425.2246994428632
0,0,0,False,0.29476783626682845,0.7052321637331715,False,0.20523216373317155,0.199388481693768,3_2_3_3,15.17249458,1.215299051,2.976288691,2.49733712,Si1,PU,combo_001,38,401.6741619,263.3503802,0.000370162,0.055142007,1186.418749,258.7,102.8,,,37.89083391763281,3.617080821674332,393.1672263235567
0,0,0,False,0.2537548711538875,0.7462451288461125,False,0.2462451288461125,0.2031626158773958,2_2_3_3,12.87688545,1.365483221,2.634430011,2.324795221,Si1,PU,combo_001,39,360.3675305,264.2194619,-0.000312772,0.055273947,1000.313712,233.4,92.3,,,29.936121755524432,3.5972699769193457,356.6644952889397
1,1,1,False,0.8245283174968563,0.1754716825031437,False,0.3245283174968563,0.2670291982555835,0_1_3_2,9.910603468,0.739512669,2.997374104,1.516584068,Si1,PU,combo_001,40,358.6426745,584.4306541,0.002624765,0.042234855,963.3901736,143.000002,78.5,,,15.030263323834347,2.2165961236405236,364.66100923794625
1,1,1,False,0.9692952224140754,0.030704777585924603,False,0.4692952224140754,0.18204246307367944,1_0_0_3,10.41484479,0.647026837,1.217871072,2.378110028,Si1,PU,combo_001,42,381.1431115,666.616004,0.000251221,0.048485653,1042.060405,100.000002,73.9,,,24.767646835162555,0.7879952675899593,382.87206843561086
1,1,1,False,0.9519943169103726,0.04800568308962738,False,0.4519943169103726,0.15883741476858193,2_0_3_3,12.09858022,0.478399995,2.701363005,2.126515193,Si1,PU,combo_001,43,414.0998071,899.344386,-0.000879944,0.043703861,1205.269121,129.000002,84.9,,,25.72781465155928,1.2923320480851852,405.3826487593408
1,1,1,False,0.9566710579922528,0.04332894200774717,False,0.4566710579922528,0.20118633675673436,0_1_0_1,9.675620921,0.98792204,1.183543865,1.189145466,Si1,PU,combo_001,44,350.2500571,974.3623839,-0.010938804,0.043056993,905.000596,126.000002,72.8,,,11.505720748941895,1.1692490695402846,342.7350149479394
1,1,1,False,0.9357197115731424,0.06428028842685762,False,0.4357197115731424,0.1427497253568273,0_1_0_0,8.06019862,0.78869847,1.25447499,0.610255496,Si1,PU,combo_001,45,338.2509983,900.5519734,0.000192355,0.047126975,843.8707609,110.000002,71.2,,,4.918780506706615,0.9894025052662654,328.93919920244855
0,0,0,False,0.4592420107149451,0.5407579892850549,True,0.04075798928505492,0.10916391953729179,2_1_1_3,13.76074096,1.014253551,1.753918208,2.233039528,Si1,PU,combo_001,46,401.45397,279.6535216,-0.000334869,0.055209217,1213.901207,225.5,93.8,,,30.728278498248667,1.7789177706275565,390.9261251654537
0,0,0,False,0.2647534521631769,0.7352465478368231,False,0.23524654783682308,0.2407668173921722,3_2_3_1,14.77991196,1.173209052,2.904484593,1.077986344,Si1,PU,combo_001,47,386.2182987,268.5974393,-0.000360348,0.055136429,1163.857539,234.1,100.9,,,15.932543258402273,3.4075676159021357,391.0657224369027
0,0,0,False,0.14955181008178897,0.850448189918211,False,0.35044818991821103,0.3254488061559859,3_3_2_1,14.29465447,1.521996374,2.491628144,1.325357677,Si1,PU,combo_001,48,363.6559913,261.2459658,0.002437514,0.055259084,1062.609675,239.8,99.6,,,18.945530041876864,3.7922490005243494,366.0049876904387
1,1,1,False,0.9275468772029853,0.07245312279701466,False,0.42754687720298534,0.09472424635076376,1_1_2_2,10.28895136,0.682214066,2.437545541,1.699119334,Si1,PU,combo_001,49,373.9438286,936.0495258,0.000744221,0.041924464,1007.644593,136.000002,80.2,,,17.482156182361596,1.6629278545857797,374.2199704040995
1,1,1,False,0.9496046262488562,0.05039537375114378,False,0.4496046262488562,0.2292068064920294,2_1_0_2,13.11679385,0.675377244,1.552305526,1.674215959,Si1,PU,combo_001,50,416.4519824,551.1593235,-0.00031877,0.046221628,1203.646106,145.000002,92.9,,,21.960345594583053,1.0483918279958504,410.4961679561068
1,1,1,False,0.9823136281431744,0.017686371856825644,False,0.48231362814317436,0.05444056636535601,1_0_3_0,10.73545038,0.636399787,2.925821985,0.565976266,Si1,PU,combo_001,51,369.3566304,528.8310965,0.002851599,0.041737036,1031.30615,142.000002,81.3,,,6.076010119900681,1.8619924880539171,369.6348566898704
1,1,1,False,0.8801377251166969,0.11986227488330314,False,0.38013772511669686,0.20814188284037885,0_1_2_0,8.985290483,0.943535211,2.382019031,0.545309521,Si1,PU,combo_001,52,334.5730729,1073.363105,-0.000215482,0.047621577,862.9844182,147.000002,75.0,,,4.899764449330588,2.2475188290206005,329.27446368222456
1,1,1,False,0.976685411618746,0.023314588381253998,False,0.476685411618746,0.22171043071690408,0_0_3_1,8.477938018,0.501974534,2.767433724,1.23392296,Si1,PU,combo_001,53,355.7362769,622.4422913,0.001013993,0.045629663,928.346916,103.000002,72.6,,,10.461122373867092,1.3891812539807846,353.78139988971157
0,0,0,False,0.20469006343455476,0.7953099365654452,False,0.29530993656544524,0.199388481693768,3_2_3_3,15.87667106,1.386648823,2.911300349,2.205784302,Si1,PU,combo_001,54,390.6276589,262.9012087,0.000387767,0.055281439,1187.169131,272.2,107.0,,,35.0205117921657,4.036951202340339,395.77348740942773
1,1,1,False,0.9606030807244679,0.03939691927553213,False,0.4606030807244679,0.24045263428689226,3_0_0_1,15.03765683,0.273224475,1.53007673,1.103543277,Si1,PU,combo_001,55,466.8105543,1022.722806,0.001100375,0.047316104,1445.258275,123.000002,94.8,,,16.59470509657963,0.4180544112639668,455.9891230648478
1,1,1,False,0.946127144117554,0.05387285588244595,False,0.44612714411755405,0.1657566843139064,1_0_1_2,11.30919716,0.59282598,1.863569911,1.812573602,Si1,PU,combo_001,56,398.3516007,806.7907791,0.0013679,0.04404638,1108.475466,127.000002,84.3,,,20.49875223202937,1.1047726587870876,393.0968097120672
0,0,0,False,0.10642550544025653,0.8935744945597435,False,0.39357449455974347,0.162627121278664,2_1_3_3,12.17183304,1.043791885,2.874388169,2.028167818,Si1,PU,combo_001,57,369.8624335,273.5725883,0.001475729,0.055198562,1029.211708,219.1,88.5,,,24.686520057797104,3.0002630451422085,371.54267126214637
1,1,1,False,0.9421348238488463,0.05786517615115372,False,0.4421348238488463,0.18792377288169937,1_0_3_3,11.43860725,0.616126384,2.800402949,2.487719976,Si1,PU,combo_001,58,392.1134887,946.9791251,0.001384076,0.040691831,1097.088575,154.000002,83.5,,,28.45605175344343,1.7254021427103063,389.4715312155453
1,1,1,False,0.8729682735709048,0.12703172642909522,False,0.3729682735709048,0.3141841969337569,0_0_0_3,8.199383897,0.437276158,1.377955802,2.425239004,Si1,PU,combo_001,59,361.9959191,581.3761913,-0.000195835,0.051896143,941.8254285,92.000002,72.2,,,19.88546563577392,0.6025472189923687,364.7577310625493
0,0,0,False,0.21940985276171432,0.7805901472382857,False,0.2805901472382857,0.24479863519757927,0_2_3_3,9.430440291,1.152177951,2.659765278,2.465270549,Si1,PU,combo_001,60,330.7429708,276.4936256,0.002039499,0.055396542,847.8995946,187.3,77.1,,,23.24858671350529,3.064522908146986,328.75855650724714
1,1,1,False,0.9132025139731468,0.08679748602685322,False,0.4132025139731468,0.10450790212011453,0_1_3_0,9.454516812,0.704645684,2.908515232,0.986311601,Si1,Si1,combo_002,1,339.3725782,598.7658838,-0.000227213,0.042943257,913.4081608,159.000002,77.6,,Itr_1,9.325099613525136,2.0494727050770587,328.6146083012848
1,1,1,False,0.8547937566876271,0.14520624331237286,False,0.35479375668762714,0.1016784323151728,0_1_3_0,9.209084471,0.760345726,2.759621556,0.879980971,Si1,Si1,combo_002,2,333.2827753,579.9369509,-0.009506311,0.040014937,887.2415173,166.000002,76.5,,,8.103819094811602,2.0982664554820696,331.3305667142903
1,1,1,False,0.8921408356088705,0.10785916439112953,False,0.3921408356088705,0.06300078701171817,0_1_3_0,9.078328609,0.733042037,2.946453623,0.755936154,Si1,Si1,combo_002,3,331.8765355,1002.639105,0.000217808,0.046393157,886.1739905,157.000002,76.2,,,6.86263681343563,2.15987436572995,332.01230947882453
1,1,1,False,0.7967473237132481,0.20325267628675192,False,0.2967473237132481,0.06300078701171817,0_1_3_0,8.734976394,0.784127961,2.897042465,0.804867966,Si1,Si1,combo_002,4,324.7401741,931.7840603,-0.000209225,0.042054125,855.7072884,167.000002,72.2,,,7.0305026832967945,2.2716520010108643,321.47217516975735
1,1,1,False,0.8357036952851331,0.1642963047148669,False,0.3357036952851331,0.08531942390047537,3_1_3_3,15.94052675,0.676812581,2.806172472,2.302029449,Si1,PU,combo_001,5,436.8073538,529.8164825,-0.000389363,0.0455555,1397.045205,198.000002,101.3,,,36.69556201107226,1.8992528335054701,440.57490462380247
1,1,1,False,0.8704787547412707,0.12952124525872932,False,0.3704787547412707,0.05444056636535601,1_0_3_0,10.34520071,0.631386696,2.918077571,0.613277388,Si1,Si1,combo_002,6,349.0919751,950.0800227,-0.00274428,0.03767148,962.9750737,162.000002,81.0,,,6.3444776697645455,1.8424353562253952,349.8179272296105
1,1,0,True,0.33207500337380225,0.6679249966261978,False,0.16792499662619775,0.17370345419333824,2_1_0_1,12.64066419,0.950744049,1.292510009,1.313394875,Si1,Si1,combo_002,7,382.8636023,576.7764259,0.040199525,0.036517125,1061.104273,207.000002,86.0,,,16.602183563742027,1.2288461993296864,387.19446389792984
1,1,1,False,0.714876090059704,0.285123909940296,False,0.21487609005970398,0.2162778526812296,1_1_2_0,10.23611342,0.797871794,2.149150635,0.506317296,Si1,Si1,combo_002,8,343.8282017,949.9467486,0.009129852,0.042688226,938.1135176,164.000002,81.0,,,5.1827212683637125,1.7147466727236889,346.6276353000177
1,1,1,False,0.9305472311110634,0.06945276888893659,False,0.4305472311110634,0.08843072925470084,3_1_3_3,15.25309902,0.676534658,2.822763552,2.339977674,Si1,PU,combo_001,9,430.6762352,867.6847048,-0.000372178,0.040567348,1341.16133,194.000002,98.3,,,35.69191116611128,1.9096973742671852,432.96216864390766
1,1,1,False,0.8569674793751574,0.14303252062484262,False,0.3569674793751574,0.24047072276999373,3_1_2_3,15.69849461,0.752574127,2.366178733,2.462536734,Si1,PU,combo_001,10,433.8267969,508.5117064,0.000383312,0.045614158,1383.279969,200.0,100.7,,,38.658119645626,1.780724894313441,439.2362959425774
1,1,1,False,0.546096163403945,0.45390383659605504,True,0.046096163403944956,0.2100215790005274,1_0_3_3,10.29484076,0.652583369,2.75909886,2.113774311,Si1,Si1,combo_002,11,357.9663255,999.5243449,0.009680619,0.040460023,966.8617589,179.000002,80.9,,,21.760969934323715,1.8005420294628594,355.95596069111167
0,0,0,False,0.47325381158108115,0.5267461884189188,True,0.026746188418918848,0.05080734872186501,1_1_0_1,11.51866801,1.072443798,1.15773035,1.263005896,Si1,Si1,combo_002,12,364.1421965,284.8933776,0.001394084,0.055352853,971.0141663,195.5,82.8,,,14.548145610696587,1.2416007336138692,360.9011973465356
1,1,1,False,0.8577657888716885,0.14223421112831147,False,0.35776578887168853,0.08867695725730054,3_1_3_3,15.71632611,0.697913984,2.819093468,2.472005251,Si1,PU,combo_001,13,434.6892995,576.024233,0.000383758,0.044899715,1373.419958,197.000002,100.4,,,38.850840670348404,1.9674847535202566,437.74109783725254
1,1,1,False,0.8601504143671264,0.13984958563287364,False,0.36015041436712636,0.19868790482738324,2_1_3_3,13.87784765,0.674317709,2.932403146,2.091785876,Si1,PU,combo_001,14,414.8927325,585.0978814,-0.001013389,0.042224531,1236.383377,176.000002,93.2,,,29.02948570354979,1.9773713712751124,408.43483908475844
0,0,0,False,0.3172342687479386,0.6827657312520614,False,0.18276573125206141,0.17704175640822128,1_1_2_3,11.9527146,0.866932361,2.336186913,2.217118761,Si1,PU,combo_001,15,382.6200259,284.4095359,-0.000289668,0.055268448,1083.390482,206.5,86.4,,,26.500587784538613,2.0253160362243916,378.0293623315932
1,1,1,False,0.8807492365290273,0.11925076347097274,False,0.38074923652902726,0.1711755733184085,0_1_3_0,9.945703901,0.728870859,2.56694467,0.677836682,Si1,Si1,combo_002,16,342.2875723,951.7059235,-0.000239493,0.042390173,933.3821129,159.000002,79.6,,,6.741562932408296,1.8709711666283715,333.05447002859967
0,0,1,True,0.7252884166497324,0.2747115833502676,False,0.22528841664973243,0.05186046386953814,1_1_1_0,11.28418233,0.814551537,1.856844474,0.895757216,Si1,Si1,combo_002,17,362.9578978,284.7226064,0.002456591,0.055318405,1009.353432,196.4,85.4,,,10.107887748757193,1.5124955202666568,365.8408935648083
0,0,0,False,0.20421195975904993,0.7957880402409501,False,0.29578804024095007,0.05312600642236574,1_1_3_1,11.97144787,0.67521127,2.885076014,1.496527787,Si1,Si1,combo_002,18,372.3234102,279.5414514,-0.001450681,0.055312939,1043.018248,209.1,88.2,,,17.915604388076964,1.948035839459478,371.0604018655018
1,1,1,False,0.980820253303591,0.019179746696408984,False,0.480820253303591,0.11786983884120511,0_0_3_0,8.117265345,0.65541516,2.991193639,0.788599821,Si1,Si1,combo_002,19,329.8671223,871.3192078,0.000193782,0.041663076,857.5392639,129.000002,72.3,,,6.401273998076503,1.9604736574961672,326.3488588581156
0,0,0,False,0.13220969863186838,0.8677903013681316,False,0.3677903013681316,0.2457561957305822,1_2_3_1,11.21949786,1.349643059,2.636047203,1.477387523,Si1,Si1,combo_002,20,323.0890494,260.1646014,0.002442038,0.055426425,866.3843268,226.9,86.8,,,16.575546152689203,3.5577228107253136,324.6683910985933
0,0,0,False,0.14908462163646163,0.8509153783635384,False,0.35091537836353837,0.10294619527294645,3_2_0_3,14.44570289,1.127704252,1.116401461,2.070321165,Si1,Si1,combo_002,1,400.986818,283.0942508,0.000351993,0.055205415,1159.752244,229.1,93.0,237.000002,Itr_2,29.90724443646867,1.2589706745087121,401.4980282802822
0,0,0,False,0.2787533615580742,0.7212466384419258,False,0.22124663844192582,0.12695057887808867,2_1_1_3,13.23878226,0.867727118,1.598756667,2.072333551,Si1,Si1,combo_002,2,396.736225,283.0380115,-0.001609098,0.055426481,1144.459885,224.3,94.2,231.000002,,27.435172651781606,1.3872845150391957,394.97837199529084
0,0,0,False,0.2376135951061542,0.7623864048938458,False,0.2623864048938458,0.3556451144253709,3_1_1_2,15.7961469,0.970852102,1.606102177,1.684762414,Si1,Si1,combo_002,3,418.7366578,283.2035505,0.000385754,0.055138516,1295.970929,259.5,105.8,267.000002,,26.612754583142614,1.559287674567226,418.8144830993657
0,0,0,False,0.14294868086778934,0.8570513191322107,False,0.35705131913221066,0.10294619527294645,3_2_0_3,14.54191172,1.096192086,1.17877237,2.260599311,Si1,Si1,combo_002,4,403.6049537,284.0786631,0.002480784,0.055393025,1166.693626,233.8,92.9,241.000002,,32.87343561485483,1.2921609431894638,405.27813934569394
0,0,0,False,0.16392922939678556,0.8360707706032144,False,0.33607077060321444,0.10916391953729179,2_1_1_3,13.91282607,0.833934613,1.747825135,2.172114777,Si1,Si1,combo_002,5,404.6580738,282.8112791,-0.000338671,0.055182331,1188.656999,233.5,96.6,241.000002,,30.220255096477835,1.4575718775478979,404.9519665194648
