sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
16,notp_high_tmax,mlp,11.710446940499036,0.8247373187422903,2.519193643022727,1.836134719303771,Si3,PU,combo_005,0.44970933,0.5502907,0.89941865,0.19913572,0.6110741846839992,383.10684,2.6931129,0.0,0.4724885090470972,0.34375,0.7087771597111383,0.4742977769393379,0.3901482545514926,21.5019582060149,2.0776730105391863
17,notp_high_tmax,mlp,9.944465929168045,0.8676547976144396,2.564341012970732,2.0537959178035567,Si1,PU,combo_001,0.3087247,0.6912753,0.6174494,0.15193117,0.46622079377714304,350.47467,2.7648919,0.6085019906361898,0.2701560069041128,0.375,0.5063036856867525,0.36005485021899575,0.3152762540081825,20.423903530061885,2.2249627826235274
18,uncertainty_sparse,mlp,8.523453012768474,1.5398157517570576,1.1239452812858868,1.9408148953076028,A2,Si2,combo_013,0.49782467,0.50217533,0.99564934,0.31085703,0.9539057287215985,321.02866,8.1885395,0.0,2.4947182519935945e-10,0.15625,0.7141304831974367,0.25527661714375294,0.5251441022378699,16.542444566635517,1.7306686482370253
19,random_check,mlp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9999999,1.1920929e-07,2.3841858e-07,9.233912e-08,2.833547543266443e-07,340.12402,10.19644,0.0,3.459525669526405e-10,0.25,0.03750017368532738,0.33364203214777266,0.24699375402249676,11.079239365613441,0.670479254242921
20,combo_reinforce_lacking,mlp,11.709779742931715,1.2714016788620828,1.1496396481749065,0.735829981098677,A1,Si1,combo_008,0.4974211,0.5025789,0.9948422,0.15667692,0.480783757623468,358.86667,5.674707,0.0,0.4562329008003415,0.25,0.7252156872210603,0.408498983533086,0.3898991814470776,8.616407006911116,1.4616537787759902
21,combo_reinforce_lacking,mlp,12.920216090763457,1.1160365367420968,1.1396270647952984,1.0143690037584236,A1,Si1,combo_008,0.4834362,0.5165638,0.9668724,0.13461818,0.413093608065951,387.63248,3.935279,0.0,0.5626752672724954,0.25,0.7156451569881753,0.49483422921112324,0.3460894044600493,13.105866724331284,1.271865442571706
22,combo_reinforce_lacking,mlp,12.200983432006549,0.8601950216266496,1.9638902433426115,1.5187922341139237,A1,Si1,combo_008,0.50927675,0.49072325,0.9814465,0.10618885,0.32585446675231483,386.00806,2.2896857,0.0,0.4018017732403404,0.25,0.6864440135249907,0.46413665988246383,0.2572867136206116,18.530758885084193,1.689328610344464
23,combo_reinforce_lacking,mlp,9.72623142915194,1.243781131697553,2.380012419727417,2.4958670173550423,A2,PU,combo_011,0.51938576,0.48061424,0.9612285,0.26699927,0.8193224368466644,343.27005,2.806531,0.0,0.3154976059526408,0.21875,0.7317111818120466,0.32767122045924246,0.4230893753207701,24.27538022718232,2.9602145408627987
24,combo_reinforce_lacking,mlp,9.617641750889677,1.320762032705686,2.3559448203333995,2.03270414593002,A2,PU,combo_011,0.47417456,0.52582544,0.9483491,0.25379488,0.7788030094408092,338.87775,2.3770196,0.0,0.36011492283286894,0.21875,0.7252422108295161,0.31645553517021074,0.4066899253942893,19.5498202611031,3.1116424698459726
25,combo_reinforce_lacking,mlp,8.802043121340397,1.40747684608045,2.2422682435088355,1.9410664794753554,A2,PU,combo_011,0.50638026,0.49361974,0.9872395,0.23762368,0.7291795462061175,326.93533,1.3212062,0.0,0.2552317989580595,0.21875,0.7234559455871875,0.26400511027048407,0.3516863071152644,17.08535085373047,3.1559406354401665
26,combo_reinforce_lacking,mlp,8.96657657249976,0.9727303192752119,2.7024488071177757,1.3816312134779691,Si2,PU,combo_003,0.5044224,0.49557757,0.99115515,0.23536131,0.7222371696009459,329.84625,2.2594182,0.0,0.3888553530010861,0.1875,0.7399241976232453,0.2885061548198785,0.3840757952500794,12.388502070605972,2.6287538909725896
27,combo_reinforce_lacking,mlp,9.180174491442918,0.9204340720225855,2.9412348103442643,1.0745217002079483,Si2,PU,combo_003,0.4982564,0.5017436,0.9965128,0.23962708,0.7353272476061432,331.22778,1.9441262,0.0,0.23260091838865846,0.1875,0.7213962785605667,0.2751422737547156,0.35867839854770267,9.864296702750881,2.707212733259748
28,combo_reinforce_lacking,mlp,10.151423822239664,1.0718434872224,1.949826677921314,0.9782834003693042,Si2,PU,combo_003,0.5314968,0.46850318,0.93700635,0.23052023,0.707381695409531,341.94708,1.512076,0.0,0.44873868909047876,0.1875,0.7168965585180496,0.3262426140321845,0.3723552029222975,9.930969415410578,2.0899090259424487
29,combo_reinforce_lacking,mlp,8.781129865984793,1.1270108614774967,1.5948579940590877,2.2829860393656936,A1,Si3,combo_010,0.4973876,0.5026124,0.9947752,0.23837176,0.7314751373980123,332.47784,1.1256989,0.0,0.30047713075386545,0.1875,0.7300441930097994,0.28081623656708987,0.35053324883155107,20.047196893900427,1.7974222818188048
30,combo_reinforce_lacking,mlp,15.715626906368138,0.9443063786484769,1.492506436655281,1.8820705759206648,A1,Si3,combo_010,0.49702883,0.5029712,0.99405766,0.17454982,0.5356291043815187,425.2256,2.0591128,0.0,0.4360228959607906,0.1875,0.7206045104853063,0.5771904377339148,0.32168275037976696,29.577918982622577,1.4093833483074907
31,combo_reinforce_lacking,mlp,8.610640795613271,1.1007816836128261,1.7105726263535879,2.0270704858629314,A1,Si3,combo_010,0.52315474,0.47684526,0.9536905,0.25781128,0.7911278598979246,329.57632,1.2755991,0.0,0.21929789572989047,0.1875,0.704218678064326,0.264912147818486,0.3623445085432085,17.454375821154972,1.8829670155795162
32,combo_reinforce_lacking,mlp,9.76269316065515,0.9703959550733005,2.6437405257981075,0.7203417843049105,Si2,Si2,combo_004,0.52094233,0.47905767,0.95811534,0.20149375,0.6183101233362989,336.32074,1.1145931,0.0,0.40959010480388536,0.25,0.7186485065873606,0.30940077981379793,0.3364370497729483,7.032475810967677,2.565475112497844
33,combo_reinforce_lacking,mlp,11.586955134755161,0.7674203545564314,2.5033040228439836,1.9752420893815952,Si2,Si2,combo_004,0.4848141,0.5151859,0.9696282,0.17574583,0.5392992244109005,379.2082,1.643359,0.0,0.42052177587467204,0.25,0.7147686622422378,0.4418482735803268,0.3213922763148518,22.887041469944588,1.921086460773471
34,combo_reinforce_lacking,mlp,13.180391575035614,0.7626987621106547,2.458729064814089,1.25429272765223,Si2,Si2,combo_004,0.4816882,0.5183118,0.9633764,0.17688875,0.5428064220767439,394.98273,2.5426555,0.0,0.37697882176249853,0.25,0.7053248260274855,0.48998525343675353,0.33474433362294814,16.53206930017589,1.8752696140991933
