Eval#,A_Cell_D,B_Barrier_Type,C_Barrier_Thx,D_Barrier_Outer_Type,E_Barrier_Outer_Thx,F_ThermalResin_Thx,TP_NoTP,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 15,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,discrete_combo_id,oof_predicted_label
8,11.50539229,Si1,1.029614874,PU,2.534272148,1.227559433,0,374.0003201,284.5108889,0.001392424,0.055319995,1061.538707,198.0,84.1,,,14.12355283595497,2.6093242983447293,combo_001,1
9,8.343391202,Si1,1.466429671,PU,1.269276384,0.5519769,1,311.1324763,618.4117366,-0.000199435,0.04407508,786.2336651,148.000001,72.3,,,4.605359211167233,1.8613045501971899,combo_001,0
10,15.19943197,Si1,1.112263266,PU,1.806846237,2.296532992,0,424.0609228,284.3463659,0.000370836,0.055191846,1364.023185,246.2,98.8,,,34.90599697876455,2.00968869672543,combo_001,1
12,14.59148135,Si1,1.002475245,PU,2.446538666,2.093411607,0,419.111486,284.5845954,0.000355637,0.055134049,1285.116186,236.9,96.9,,,30.545976421414032,2.452594448600323,combo_001,1
14,8.080901898,Si1,1.44711893,PU,1.158711716,0.704050247,0,306.0849239,281.026656,0.000192873,0.055330768,752.8775881,144.6,68.2,,,5.6893609772696685,1.6767936586363839,combo_001,1
16,13.9319673,Si1,1.049997399,PU,2.181545924,2.226610357,1,411.2173031,611.6297869,-0.023401298,0.030862582,1253.267641,206.000001,93.0,,,31.02106268356533,2.2906175459990514,combo_001,0
18,9.989821187,Si1,1.237723701,PU,2.24724414,2.023632105,1,349.8204229,672.9946091,-0.000240596,0.033442775,930.0774311,178.000001,80.1,,,20.215722877222408,2.781467334011362,combo_001,0
2,10.24979304,Si1,1.555388792,PU,1.243939082,1.238341693,1,336.4529201,834.1571,0.010130885,0.036322928,884.0263962,174.000001,75.2,,,12.692746066053216,1.934808906073569,combo_001,0
4,13.74830467,Si1,1.001804977,PU,2.369301122,1.026962517,1,405.2674666,523.1240515,-0.032452078,0.032452078,1229.26822,208.000001,93.5,,,14.118993568386054,2.373577656031284,combo_001,0
8,14.23314983,Si1,1.007623431,PU,2.19830984,0.753267796,1,408.6051943,558.8258497,0.000346679,0.035707911,1276.286553,188.000001,93.8,,,10.721373402581875,2.215068503381861,combo_001,0
13,15.98158308,Si1,1.187326118,PU,1.207313101,1.962283103,0,430.888746,281.752425,-0.00039039,0.055077265,1348.501327,231.6,95.7,,,31.3603904370747,1.433474377420872,combo_001,1
18,11.178827,Si1,1.549786974,PU,1.114944267,1.217671014,0,353.0944028,282.8830769,0.000270321,0.055322717,943.523056,184.6,78.9,,,13.612133608420578,1.7279261017325782,combo_001,1
19,14.12974066,Si1,1.066220666,PU,2.104525158,2.194927523,1,414.1818127,608.8895512,-0.011355086,0.029247948,1266.611,206.000001,93.8,,,31.013756667486184,2.243888215576515,combo_001,0
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
13,15.96007833,Si1,0.943168992,Si1,1.678329184,0.512505813,0,426.5300513,281.0729357,-0.000389852,0.05503964,1402.0402,234.1,102.3,,,8.179632920060332,1.5829480447174626,combo_002,1
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
17,15.15484558,Si1,1.133281752,PU,1.77851066,2.203942285,0,423.0338207,283.4984613,0.000369721,0.055109373,1362.220423,244.9,100.7,,,33.40040499640735,2.0155536767154763,combo_001,1
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
11,13.55547571,Si1,1.222507141,Si1,1.225656791,1.180724894,1,397.18294,819.1930564,0.047811865,0.035941333,1146.234909,204.000001,87.9,,,16.005287620809323,1.4983741794126444,combo_002,0
13,15.96007833,Si1,0.943168992,Si1,1.678329184,0.512505813,0,426.5300513,281.0729357,-0.000389852,0.05503964,1402.0402,234.1,102.3,,,8.179632920060332,1.5829480447174626,combo_002,1
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
18,11.9143147,Si1,1.045291255,PU,2.255878155,2.329520884,0,384.0811568,323.5714485,-0.000288708,0.055177248,1106.768385,202.0,85.7,,,27.754644912198195,2.3580497077670346,combo_001,1
