Eval#,A_Cell_D,B_Barrier_Type,C_Barrier_Thx,D_Barrier_Outer_Type,E_Barrier_Outer_Thx,F_ThermalResin_Thx,TP_NoTP,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 15,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,discrete_combo_id,oof_predicted_label
19,14.12974066,Si1,1.066220666,PU,2.104525158,2.194927523,1,414.1818127,608.8895512,-0.011355086,0.029247948,1266.611,206.000001,93.8,,,31.013756667486184,2.243888215576515,combo_001,0
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
8,8.878318252,Si1,1.329234301,Si1,1.792260656,1.599449391,1,327.2003173,588.7012144,0.000212808,0.041923176,835.5482686,174.000001,75.5,,,14.200420721265585,2.3823343402879615,combo_002,0
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
8,8.878318252,Si1,1.329234301,Si1,1.792260656,1.599449391,1,327.2003173,588.7012144,0.000212808,0.041923176,835.5482686,174.000001,75.5,,,14.200420721265585,2.3823343402879615,combo_002,0
12,13.32329935,Si1,1.121678322,Si1,1.504883555,1.589377483,0,398.2473763,284.6857766,-0.000323932,0.05528426,1204.491747,216.2,92.8,,,21.175751986158534,1.6879952607777946,combo_002,1
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
5,11.42344303,Si1,1.122037269,Si1,1.716698297,2.179040196,0,373.648415,283.6089072,0.002487925,0.055393608,1036.290819,204.1,85.6,,,24.892141539086033,1.9261994688628308,combo_002,1
6,8.14737947,Si1,1.285340297,Si1,2.657002323,0.63365998,0,308.9991915,317.2983068,-0.000194535,0.041435849,787.0897567,162.2,72.7,,,5.162668312012611,3.41515215497451,combo_002,1
7,11.83832745,Si1,0.793660321,Si1,2.823147853,1.864174514,0,383.0124727,320.8138882,0.002581274,0.055283585,1070.501301,203.5,86.3,,,22.068708320676606,2.2406204312424407,combo_002,1
14,13.9608088,Si1,0.786303707,Si1,2.527042609,1.934800543,1,413.5130954,819.5131618,0.006457535,0.02752949,1225.80827,201.000001,94.0,,,27.01138044695918,1.9870229712036516,combo_002,0
15,11.94995076,Si1,0.876822438,Si1,2.40858508,1.986593679,0,385.3255638,284.9460518,-0.001447994,0.055261884,1083.552011,208.5,85.7,,,23.739696644177247,2.111901441976025,combo_002,1
1,15.67999267,Si1,0.937653639,Si1,1.657333916,1.183529757,1,430.0933652,822.9891215,0.00038285,0.037136426,1400.590012,206.000001,101.0,Itr_10,,18.557737914486882,1.5540051773755204,combo_002,0
13,10.77082494,Si1,1.37234616,Si1,1.144052121,2.367621303,1,360.1693122,609.9637639,0.007023254,0.035636509,943.553288,168.000001,77.6,,,25.5012345788277,1.5700355350942055,combo_002,0
16,13.97016477,Si1,0.764310965,Si1,2.733515211,0.511239398,1,406.2093227,618.7010446,-0.000340104,0.035030712,1217.200468,186.000001,93.9,,,7.142098626975608,2.0892556487615885,combo_002,0
1,15.94553706,Si1,1.026733187,Si1,1.626768593,2.359631676,1,431.9025871,620.4693228,0.000389489,0.0338855,1397.66176,235.000001,102.7,Itr_11,,37.62559433760791,1.6702573020023959,combo_002,0
3,15.22524812,Si1,1.128244768,PU,1.563781922,1.552518755,1,423.090562,558.3072687,-0.004086294,0.023403319,1292.402533,241.000001,101.8,,,23.63748325582849,1.7643287717894842,combo_001,0
8,11.46786426,Si1,1.345904786,PU,1.393179297,0.642560496,0,359.1996312,283.3602146,0.001387733,0.055227113,1009.819232,192.4,87.2,,,7.368796546966273,1.8750866835884155,combo_001,1
10,8.619590296,Si1,1.384475076,PU,1.880608618,0.505064553,1,317.8520879,950.4098226,-0.00804725,0.040236251,812.4019068,157.000001,74.1,,,4.3534495198923775,2.603655759331805,combo_001,0
14,13.82273411,Si1,1.00620583,Si1,1.790432621,2.458390797,1,410.0430417,610.7093859,-0.021867186,0.03263257,1232.876445,201.000001,95.1,,,33.981682325401984,1.8015437414723805,combo_002,0
2,8.000699442,Si1,1.442127184,PU,1.234133881,1.702531762,0,309.0331,279.9039,0.000954338,0.05542579,750.4929,145.6,67.4,,,13.621444918220677,1.7797780184855212,combo_001,1
5,13.58015275,Si1,1.02959112,Si1,1.735598712,0.547709353,0,398.2759919,283.1232822,-0.000330354,0.055169361,1211.89895,205.8,92.7,,,7.437976676343671,1.7869570217586377,combo_002,1
7,13.56984832,Si1,1.285849676,PU,1.230932822,2.248952107,0,401.4340156,283.5066612,-0.000330096,0.055147989,1151.524,208.4,87.3,,,30.517938970934413,1.5827945703464656,combo_001,1
8,15.3900785,Si1,0.877107358,Si1,2.076726158,1.075074089,0,426.0813668,280.9251462,-0.002629214,0.055168946,1344.093891,227.3,98.8,,,16.545474623025985,1.8215117937328704,combo_002,1
10,11.62721671,Si1,1.157323158,PU,1.9837635,0.539633266,0,366.2313561,324.7668749,0.001407652,0.055339982,1062.53419,187.5,85.1,,,6.274432927707075,2.295855438545133,combo_001,1
11,10.52217759,Si1,1.498971496,PU,1.208872459,0.716301,1,339.1821684,545.8604855,0.013964748,0.040370816,909.7211744,158.000001,75.7,,,7.53704632989459,1.8120653583404287,combo_001,0
12,11.44851295,Si1,1.367359986,PU,1.371496994,0.929509814,0,360.1694655,284.6661768,0.001385314,0.05517922,1011.06248,194.9,87.6,,,10.641505142731091,1.875330110514882,combo_001,1
14,13.89797778,Si1,0.946555867,PU,2.71514234,2.307201721,1,411.9987185,563.6084711,-0.02740226,0.030785255,1233.336452,214.000001,93.8,,,32.06543825243576,2.570033911667109,combo_001,0
15,11.8712211,Si1,0.914029486,PU,2.803032242,2.377761775,0,387.5689237,284.8071915,-0.001438153,0.05536253,1099.603287,206.2,85.0,,,28.226935754153455,2.5620541193966875,combo_001,1
16,9.856193573,Si1,0.97947452,Si1,2.638308365,2.260035473,0,353.4216803,320.7323479,0.001660783,0.055271551,926.1419907,175.1,76.7,,,22.275347103734614,2.5841558194203595,combo_002,1
1,8.523008835,Si1,1.390125134,PU,2.257551397,0.524499338,0,314.6246375,284.9340496,0.000203925,0.055279909,803.5923663,170.2,73.8,Itr_13,,4.470312491725652,3.138278938266512,combo_001,1
3,15.82205939,Si1,1.25115508,PU,1.152579589,1.36572838,0,425.5249852,279.7201806,0.000386402,0.055184507,1318.134937,225.4,94.7,,,21.60863553896849,1.4420558078816619,combo_001,1
7,10.45777986,Si1,0.983210009,Si1,2.272228454,2.351183993,1,363.0494392,652.7951,-0.00227065,0.03607811,972.9754624,189.0,81.7,,,24.58816460914978,2.234077758707396,combo_002,0
9,8.047564948,Si1,1.301436833,PU,2.420675461,1.453759372,0,320.4419458,315.5181735,0.000192039,0.045129165,788.9218757,161.7,72.5,,,11.699222964933691,3.150356205684655,combo_001,1
13,8.477532287,Si1,1.29458051,PU,2.668982936,0.909657101,1,320.2478613,859.4643237,-0.000202788,0.04400505,817.1347456,168.000001,73.4,,,7.711647443826321,3.4552132904681776,combo_001,0
15,13.90001521,Si1,0.900571293,Si1,2.151506023,1.325136728,1,408.3690008,649.1917943,-0.007782062,0.030113195,1226.021479,196.000001,94.4,,,18.419420674529633,1.937584561030398,combo_002,0
16,11.92461479,Si1,0.95514946,PU,2.364268424,2.411380054,0,390.4601562,284.4400479,-0.001444827,0.055201711,1101.777022,207.1,86.3,,,28.754778256239398,2.258229708478651,combo_001,1
18,11.47681446,Si1,1.342707332,PU,1.348814284,1.024376147,1,363.0088093,798.7496382,0.01583291,0.042498864,1018.238846,204.000001,87.6,,,11.756574976368684,1.8110628286331303,combo_001,0
