Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Heater_Type,Heater_Loc,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
14.13256935035766,0.5381007051319255,0.6565011036453181,2.617726756555208,5.71615171342782,24.235576289849128,Si,Si,Small,Center,1,1,23,38038
14.98759094558298,0.8138758629645085,2.211955956740794,1.3603529111634427,1.8035125379990173,18.852747822134162,Si,Si,Small,Center,1,1,83,38038
8.432869180750117,2.1275047931986677,2.1538266474222394,0.9067468485000751,3.088098128523816,10.951685065024375,Si,Si,Small,Center,1,1,122,38038
10.61384699661233,1.4147936204162472,1.7795578056471544,0.9601905445581224,8.74371459379439,24.909038668656187,Si,Si,Small,Center,1,1,139,38038
12.479002656875508,2.3497143161330416,1.8391271527346564,2.933347627948773,3.237521166000301,12.560885521149338,Si,Si,Small,Center,1,1,168,38038
13.118276152289749,1.2786792201865411,2.189296091678656,2.5315118496783726,11.536775150710465,10.737314822002844,Si,Si,Small,Center,1,1,303,38038
15.43345278977857,2.889833298627294,1.3063682378926709,1.2348323834507993,10.650276331770602,21.824451203611147,Si,Si,Small,Center,1,1,317,38038
9.23731705721202,0.8659751627268353,2.01937660323894,1.1864871852159486,1.6777262948410336,12.429213866089277,Si,Si,Small,Center,2,2,13,38038
15.726831905219994,0.746044775681119,0.9895641974312679,0.62922544869855,5.015692259118191,9.628074232335827,Si,Si,Small,Center,2,2,22,38038
10.913245172399224,1.780147666865426,1.4261107348504138,2.259670441350144,6.861447277197521,28.505693721531447,Si,Si,Small,Center,2,2,41,38038
15.658110283681488,1.2945377507454032,2.66677168190695,1.6396608156748207,6.846424258508875,22.511045979723917,Si,Si,Small,Center,2,2,44,38038
13.377116196034438,2.429707192821322,0.8489611602973463,1.6273573578417544,2.284797448367634,14.740572689932748,Si,Si,Small,Center,2,2,116,38038
15.487799391124978,2.829380025161035,2.485762386045489,2.8301790170188306,7.477688606536852,8.294153540176202,Si,Si,Small,Center,2,2,227,38038
9.598546384165484,2.4395746410844055,2.551326357527287,1.269039470192561,10.38997823879348,13.251664203242404,Si,Si,Small,Center,2,2,300,38038
10.045355479090402,1.1299247648102624,1.6285283781794946,2.8000520318156497,4.881440017264628,14.912559607812858,Si,Si,Small,DSF,1,3,57,38038
8.56778522943355,1.7239387295643755,1.790259819616172,0.7117972264012111,2.54451138053624,26.618633941547255,Si,Si,Small,DSF,1,3,132,38038
12.775272489483768,2.95306475094355,2.0939513003602714,1.9474745560507516,8.549671228077251,13.42007545486576,Si,Si,Small,DSF,1,3,231,38038
14.168706284362518,0.7625797534158769,1.8893198805234026,1.162136309045569,7.899714223454696,23.44490267860249,Si,Si,Small,DSF,1,3,238,38038
13.99757669154118,2.230053144894379,1.7634689159763863,0.5673275567109825,1.7622010799414873,11.958451710243489,Si,Si,Small,DSF,1,3,268,38038
8.947185337448449,2.488940570253019,1.1062044103549882,2.810526347012092,10.856617716833535,26.251274272556905,Si,Si,Small,DSF,1,3,299,38038
15.973295520269824,1.095847340464882,1.1760510426721116,2.66914117589782,8.957413069419818,6.2980926575641245,Si,Si,Small,DSF,1,3,308,38038
11.98974985870812,2.405423103414385,1.815604137076865,0.7461222633909528,9.973663381651262,9.110370239592417,Si,Si,Small,DSF,2,4,60,38038
12.552414763055431,0.7533784178191768,2.3955353897147993,1.0011942609204665,8.20843012802365,26.846459142910167,Si,Si,Small,DSF,2,4,131,38038
15.18524563215825,1.8539864799004029,0.5229435026946315,2.202955946282969,4.403787057781887,27.49823322756438,Si,Si,Small,DSF,2,4,163,38038
8.403261668697613,1.983145499407004,0.5570277032189743,1.3925870658264974,4.63937324016119,10.455815788252917,Si,Si,Small,DSF,2,4,182,38038
13.623359639778116,2.7425724635935755,2.6247905262217786,2.6983926400109333,8.15548291717457,16.65539720932712,Si,Si,Small,DSF,2,4,277,38038
11.454418198127122,0.6426306702482589,2.3977101577932274,1.6785181918159142,3.7223761254638115,6.5346757537476865,Si,Si,Small,DSF,2,4,290,38038
8.18087154888226,0.5960646026342373,1.5998275472971397,2.5983616644860117,11.582146315881644,18.089217463848208,Si,Si,Small,DSF,2,4,291,38038
11.367721432785444,2.873646855857705,2.0799525633886002,1.4610534244149027,3.943496459676151,17.495860392104397,Si,Si,Small,Lead,1,5,27,38038
8.632298706731474,1.170587064832234,2.198858134937819,1.4740157027985803,7.0992186640516834,27.002284817088498,Si,Si,Small,Lead,1,5,55,38038
14.102672354451649,1.2838401126032462,1.1382658152137604,0.8925954539552994,2.7636109368463764,16.945548713696446,Si,Si,Small,Lead,1,5,69,38038
14.210886729520304,0.9758458746327343,1.4468587172784129,2.6277564595505756,8.764306724762818,25.09397916264011,Si,Si,Small,Lead,1,5,114,38038
9.870902365897127,1.891177164614604,1.8248547612924424,2.901371550860258,4.820372984910608,5.106043437887175,Si,Si,Small,Lead,1,5,187,38038
15.33653711614626,1.6411866837573632,1.0071341018603028,0.7972018159605583,11.996121534915689,12.355045291203767,Si,Si,Small,Lead,1,5,313,38038
15.810126711553837,2.8432332448951074,2.8528691257347676,2.8857509191083173,11.354298311878265,29.564535117172888,Si,Si,Small,Lead,1,5,329,38038
9.904971313822562,1.0271332340929664,1.4319148044152312,1.4841502274801464,9.33788834037941,5.816595522219117,Si,Si,Small,Lead,2,6,28,38038
13.778322324092748,1.2668476848463277,1.6845572100711714,1.0873101967493952,7.757295613867068,21.905497291200504,Si,Si,Small,Lead,2,6,36,38038
11.661925506392684,1.635358580419793,1.5452281930017533,2.392717719620086,1.4006194637690141,13.965637972588416,Si,Si,Small,Lead,2,6,54,38038
8.355336818738154,2.568069634628126,1.1193612646800868,1.9857971529059635,5.625801854151313,6.016036438422466,Si,Si,Small,Lead,2,6,73,38038
8.380071844242737,1.9707728766177133,2.831957903152338,1.3326705207426786,4.750179783599617,18.83614929887733,Si,Si,Small,Lead,2,6,193,38038
10.220173492236288,1.823656150108955,1.2888935318562251,2.482301158336969,6.805597169461784,26.051494079702675,Si,Si,Small,Lead,2,6,208,38038
14.44377298848006,2.751304105163378,2.514726836067627,2.527056281368026,6.55946069597247,19.062530496109925,Si,Si,Small,Lead,2,6,275,38038
8.801456772105842,0.505454299030349,2.654334568271295,2.8470467080199615,7.29895599135326,22.708304261434073,Si,Si,Medium,Center,1,7,17,38038
14.297908230786042,1.1598982405516216,2.33747737451201,1.2548475024616348,8.421220161178907,7.90404592308392,Si,Si,Medium,Center,1,7,87,38038
11.26729724615623,1.2076046452997589,0.8189776024296596,2.6544199130731703,6.085299599401084,7.384689394560635,Si,Si,Medium,Center,1,7,95,38038
14.955928360407707,1.3739593682817293,2.917581160984262,1.620849426460907,1.5688520799421155,18.591716182010643,Si,Si,Medium,Center,1,7,115,38038
12.172196875160212,2.6426246924308425,1.9443947510779478,1.7559724997446957,4.512640574215402,7.208767831103778,Si,Si,Medium,Center,1,7,184,38038
12.38428011640978,2.1978316425907263,1.666023415123421,1.723442179499781,6.591526405714878,27.17765543964598,Si,Si,Medium,Center,1,7,191,38038
8.898081583879755,0.7036875692979967,1.4672631225934876,1.49818069861015,11.320737281078827,15.286414768530875,Si,Si,Medium,Center,1,7,203,38038
15.038691758574911,1.1822633528431161,2.044368528886822,2.2899442289070846,5.909701851846814,20.990230205839573,Si,Si,Medium,Center,2,8,2,38038
13.433089094128677,0.7797283561423176,2.61736091489793,0.5379345719253359,5.2008448622120795,5.434137634228754,Si,Si,Medium,Center,2,8,56,38038
12.645479559134685,2.3982835847537394,1.6193757533241477,2.0804044425195403,1.103669655212347,13.62553755359194,Si,Si,Medium,Center,2,8,141,38038
9.531399122060959,2.183826547059333,1.4434362403429242,2.5510357133408337,6.636881200797235,22.824105271114256,Si,Si,Medium,Center,2,8,173,38038
10.996500843926144,0.8968153860079637,1.6362391981914994,0.6448550477120378,6.691161423993756,26.66406299818114,Si,Si,Medium,Center,2,8,232,38038
13.262598848914436,2.016639652546454,0.8660007792707797,1.3055083691863427,6.89358421463473,6.0648086675400155,Si,Si,Medium,Center,2,8,244,38038
9.619126881244062,2.481476106995415,2.744305513522043,1.5575863090142614,5.6650575930003635,7.335846378698653,Si,Si,Medium,Center,2,8,330,38038
12.445252922301922,2.043676229922376,1.918650271711939,1.5854167218324287,8.379961119499704,10.267458097901883,Si,Si,Medium,DSF,1,9,9,38038
