Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Heater_Type,Heater_Loc,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
12.444578707249992,0.6819375904239742,1.4524773771982984,0.587318580467624,9.868916286180543,10.42858606342099,Si,Si,Small,Center,1,1,21,24220
13.17390176729863,2.761746146472664,1.1682200100950486,1.5309599850402325,3.1702773071864856,19.996485198655982,Si,Si,Small,Center,1,1,167,24220
11.251671962197443,1.3017471605217354,2.3078952714753056,2.089740374655501,4.666702464496656,9.568703006316712,Si,Si,Small,Center,1,1,177,24220
9.475994158479903,2.128165906508904,1.567184801664633,1.7723736036895095,8.445447590992298,22.05498491340173,Si,Si,Small,Center,1,1,201,24220
13.420275741481227,1.1816753369820652,1.222631774111284,2.8439865201427996,9.57844103353705,23.888264742461132,Si,Si,Small,Center,1,1,277,24220
10.510006777378159,1.9424855614551464,2.9959145917359105,2.470892507349057,3.5055567425410503,28.217832628724754,Si,Si,Small,Center,1,1,324,24220
10.350353347732662,2.7425870763317,1.6405140202745059,2.643517870787301,9.766304676167078,5.893274539227586,Si,Si,Small,Center,1,1,332,24220
9.688773870948662,1.1618111823501054,2.2497019976788417,1.5858981017899811,5.8436899908304785,7.331288573947232,Si,Si,Small,Center,2,2,14,24220
11.924414871918646,2.4212846763508513,1.6931603381390579,0.6918117253410889,4.068197703269794,12.513201899609648,Si,Si,Small,Center,2,2,15,24220
14.795292234871177,2.455191222917298,0.7914567203474241,2.1777644835035694,3.1390922947827917,25.12878936764099,Si,Si,Small,Center,2,2,16,24220
9.492368151086353,1.1540757283577692,1.4612562167573429,2.787204924073207,7.359369032359793,29.938012568402247,Si,Si,Small,Center,2,2,128,24220
12.73921917577115,1.7085644021060185,0.804727949742529,2.4240338369037984,11.613484616394643,6.720330374093157,Si,Si,Small,Center,2,2,151,24220
11.634470410438356,0.6531736621992972,0.6523070937371673,0.5799316530290347,5.321656527374586,23.921704899777584,Si,Si,Small,Center,2,2,243,24220
14.460798591160593,1.8072311460390647,2.5250397364278343,1.5059576040089895,8.61955711256938,19.908329464259083,Si,Si,Small,Center,2,2,320,24220
15.324068768376652,2.6808306031836584,0.5545160527261204,2.781407544146537,11.324514512744937,16.88506508606869,Si,Si,Small,DSF,1,3,11,24220
14.185469964422412,1.8564635169617356,2.731660790899912,0.6539015987558732,8.532461520399977,7.987541621812946,Si,Si,Small,DSF,1,3,45,24220
9.411380219619742,2.1112533860574594,1.2407380835898354,0.7802594492681005,10.47027695658059,26.65847758129771,Si,Si,Small,DSF,1,3,47,24220
11.832928216148737,2.244799309020596,1.5185419312281832,2.0974113492733433,6.191119074708691,15.349535242010486,Si,Si,Small,DSF,1,3,146,24220
13.88497846467158,0.5223184864159562,1.3746088080658299,0.9577581217625777,4.391426470269018,10.551561911903937,Si,Si,Small,DSF,1,3,206,24220
8.268555475670013,0.7293412208427072,2.558419234315616,2.0365507977269783,7.883204193339041,20.21446056558094,Si,Si,Small,DSF,1,3,235,24220
11.941877407458401,1.7448457551309848,0.7740251327642931,0.514612016400622,1.2020868419138433,28.503769545158164,Si,Si,Small,DSF,1,3,329,24220
13.57879611215614,1.3976130037278622,1.7870795099884726,2.80725911265995,1.0754899571289152,24.80659828404547,Si,Si,Small,DSF,2,4,73,24220
10.171632432385206,1.4095173819202764,0.6836679960988696,2.5034560683051805,11.907550622449978,25.915442040052955,Si,Si,Small,DSF,2,4,80,24220
14.201897433604657,0.7407795980649226,2.6069300540949927,0.5402502318037321,7.519669492549633,17.15485674704512,Si,Si,Small,DSF,2,4,94,24220
15.165911957976983,2.265673168510394,1.3163889184476325,1.699576517416123,11.530106435484477,11.942619151943452,Si,Si,Small,DSF,2,4,179,24220
9.923319410352931,2.9725821032367388,1.903425727199723,1.5395116551675587,2.027443640631051,10.292695887465761,Si,Si,Small,DSF,2,4,191,24220
9.883780224663413,0.6013241182382498,1.2638669281182089,2.0811721437101363,6.955263413382791,5.054544424491465,Si,Si,Small,DSF,2,4,224,24220
8.013964534228451,2.082621148804398,1.330010756972987,0.5723366002855684,6.05819022781262,29.916263949903023,Si,Si,Small,DSF,2,4,327,24220
13.950452418646528,2.7294547475310282,2.865767884842417,2.5494038264886734,6.4696551775406554,13.659715968409156,Si,Si,Small,Lead,1,5,46,24220
13.366263297358419,0.922356439540927,2.6462286728280313,1.975866674834864,6.98095515201117,24.318705828000628,Si,Si,Small,Lead,1,5,67,24220
9.272693713413776,1.1384281272794792,1.0780032252432652,1.642202988189729,4.337290069992067,13.499684215241315,Si,Si,Small,Lead,1,5,68,24220
15.499191325743885,0.5601431538251633,2.0029563855241346,1.8674264331806352,11.547901637828053,9.353683497051069,Si,Si,Small,Lead,1,5,217,24220
12.124372350228143,2.2825604426186223,1.9687952393858703,0.9643524323210027,4.0816801616810565,23.380507043504352,Si,Si,Small,Lead,1,5,239,24220
8.704639239947486,1.9270172677118427,2.8975401363489595,1.1115740102235567,11.50088359632475,26.40713582864624,Si,Si,Small,Lead,1,5,270,24220
15.702705709824626,2.09839429377143,0.528351343551791,1.2147272993361073,4.500355296580173,12.853261354074178,Si,Si,Small,Lead,1,5,278,24220
9.44281940515195,1.6245471437015653,1.956133360490748,2.454443332025035,6.875602912012332,22.657107688178726,Si,Si,Small,Lead,2,6,48,24220
13.398493043703912,1.7687506966409692,2.477786293760913,2.3058386264575343,9.911766222564125,7.621037547147514,Si,Si,Small,Lead,2,6,58,24220
14.042406048729577,2.0340394399908983,2.6821030962925736,0.896971432532037,2.7267555180315943,12.275369047258463,Si,Si,Small,Lead,2,6,74,24220
11.467896483627099,2.5940001943543263,1.4388417381315306,1.1722559698632369,8.653519343695905,12.587574952221374,Si,Si,Small,Lead,2,6,161,24220
12.947613189099702,1.4194397766333218,1.2081430434341633,2.4598895066050748,1.0403681630772672,10.184186820458013,Si,Si,Small,Lead,2,6,267,24220
15.65030185045035,1.7555399359916088,1.3394845954121932,1.6577660791141793,5.956363927461675,28.948119056321502,Si,Si,Small,Lead,2,6,269,24220
8.323377524444117,1.323930344810011,1.1888695765027653,0.9820798685909302,2.2195170342304715,18.938584673966176,Si,Si,Small,Lead,2,6,322,24220
15.915814018515803,0.7348212387614692,1.3184737228359773,0.8153491968155734,6.646021693998057,7.539786354838941,Si,Si,Medium,Center,1,7,2,24220
9.754143004098657,2.169467226577951,2.341909519428461,2.708566376657349,1.5371754406590117,20.577427868333732,Si,Si,Medium,Center,1,7,52,24220
10.837344571179024,1.8947058285692462,0.9494234759615767,1.1340027953623362,10.844338998404666,24.502147256407135,Si,Si,Medium,Center,1,7,86,24220
11.180851007768096,1.2071788040023668,0.9762558541846207,2.2053325791592435,7.292012368913735,8.583594057958107,Si,Si,Medium,Center,1,7,117,24220
9.312658669719806,1.6966270360464168,2.128966237073111,0.9982237723389714,7.6493707836352955,14.165603314514422,Si,Si,Medium,Center,1,7,147,24220
8.959292561886409,0.5855027495594731,1.1329850933992707,1.2916291652926812,2.804921280633641,16.31431137451171,Si,Si,Medium,Center,1,7,271,24220
15.838783511223202,1.4321861344087177,2.244879340479452,2.169150476312522,4.78546733551112,20.160215718703732,Si,Si,Medium,Center,1,7,290,24220
8.576368341853664,1.8209934941330421,1.1177381713986816,1.9989230707665224,10.78385849279286,11.688856039441387,Si,Si,Medium,Center,2,8,36,24220
13.12766085729665,2.8913781229480477,2.7863566632220915,0.7627538010820639,8.470009134771068,25.658328941479503,Si,Si,Medium,Center,2,8,60,24220
12.195073606027622,1.1970514805557217,2.8713012870618835,1.666996299234276,10.21513079281878,11.373575479305885,Si,Si,Medium,Center,2,8,79,24220
9.533717309955449,0.7458335765437021,2.192750494947169,1.6698219747754677,1.13420407428511,25.05439644382785,Si,Si,Medium,Center,2,8,160,24220
12.17744078885466,0.6228918180164011,1.2533478766718744,0.7287859648352057,10.976129532733422,20.25986757904797,Si,Si,Medium,Center,2,8,181,24220
11.281521451998277,1.8541543451350964,1.6709485150401273,0.8850625890329706,3.6380525758595947,6.132997238245908,Si,Si,Medium,Center,2,8,255,24220
13.7988683730558,2.191197902204454,1.7549656777327334,2.7932637523718444,7.425529787287575,19.722396533524257,Si,Si,Medium,Center,2,8,300,24220
10.925366370501568,1.0078377996916719,2.3347455273471542,0.8058534959778063,7.565542680690148,15.156219358861584,Si,Si,Medium,DSF,1,9,19,24220
11.972162948847185,1.8136007877391327,1.0650678723667344,2.510785421075829,3.605653169761191,17.900315698916927,Si,Si,Medium,DSF,1,9,23,24220
15.744307045465947,1.5835423757697562,2.956257955064668,1.7859190925030737,1.1790896558533024,12.35291465978176,Si,Si,Medium,DSF,1,9,64,24220
11.038247819145678,1.6559892216336243,2.913258218000171,2.902958931093361,11.000872428996708,10.456461867512898,Si,Si,Medium,DSF,1,9,89,24220
10.948140902616679,2.6481545843368286,2.985733294822379,1.4912230941243063,5.733385788406219,27.06418515702324,Si,Si,Medium,DSF,1,9,100,24220
12.71796887682381,2.791022930322191,1.9447608729875583,1.5869749378337847,11.308730278301514,13.729461701681343,Si,Si,Medium,DSF,1,9,164,24220
13.518447146739806,0.6157585402070883,0.9459030749562927,1.7547345247424837,11.407175079588512,5.546534812577427,Si,Si,Medium,DSF,1,9,313,24220
14.986005368316647,0.6762443193022958,2.7338690576744877,2.8742836767701063,1.3303721153337191,28.71048318481034,Si,Si,Medium,DSF,2,10,13,24220
14.142030532682892,1.3383658645477046,1.2800143748684791,1.063319929843456,6.898603686104074,20.83308858365028,Si,Si,Medium,DSF,2,10,26,24220
11.649380517469062,1.523455412110289,2.1602907733474788,2.2668327756014546,10.385292540190374,18.988782163556223,Si,Si,Medium,DSF,2,10,110,24220
11.611307417718445,1.5994102202194502,1.2031479646721415,2.840818364128919,2.8790892628870255,26.287564017056322,Si,Si,Medium,DSF,2,10,113,24220
9.392495796519738,1.8679816954981905,0.8809824931799587,1.2004680357350814,4.80287333900864,17.283864038513727,Si,Si,Medium,DSF,2,10,138,24220
15.0070071175321,1.915168905176566,2.8256940994090214,0.9507843730736015,5.875167130377678,7.173318261141289,Si,Si,Medium,DSF,2,10,156,24220
12.23430321254972,1.55564526973758,2.119397025792741,2.2802526599705626,3.30793252978314,8.869184697123409,Si,Si,Medium,DSF,2,10,227,24220
9.080418519803352,2.839848135499483,2.63795507642222,1.9297876188168748,8.735052311180407,15.453247190621518,Si,Si,Medium,Lead,1,11,136,24220
13.059048160039406,2.5739373135266486,0.8494691309358471,1.2528607228995947,7.068317571896272,14.92485167275579,Si,Si,Medium,Lead,1,11,170,24220
10.696880565250893,1.2357652976530162,0.7536767906364561,2.0708759457932597,10.126163238853932,7.06427192643938,Si,Si,Medium,Lead,1,11,198,24220
11.572265921472315,1.0026957666728138,1.8803271720060908,1.814086417889059,9.115607725861835,27.410982758415418,Si,Si,Medium,Lead,1,11,253,24220
8.050295714056254,2.047761308808456,0.9639237984591378,2.0268128880085836,2.2676332915924236,26.636282774153816,Si,Si,Medium,Lead,1,11,263,24220
13.217799311403608,1.6805808305896923,2.313811472108661,2.104014290061935,2.6231457207109448,8.984759516124779,Si,Si,Medium,Lead,1,11,289,24220
12.585474759148553,2.8538606150988732,2.1999409516366493,0.9432704573655111,5.485301772764298,23.999882430137273,Si,Si,Medium,Lead,1,11,325,24220
11.71018056088359,2.0889069504398154,1.0261198269059357,1.4817588325082711,1.8492982148236603,6.697158319135767,Si,Si,Medium,Lead,2,12,38,24220
9.835423891708375,1.8857356327683288,1.7304787096183878,2.800699061460935,10.13912019782898,12.928921505026395,Si,Si,Medium,Lead,2,12,41,24220
13.61189481259434,1.6129402837458258,2.231490792011881,0.524446736962051,8.01682296039183,20.40125643622553,Si,Si,Medium,Lead,2,12,127,24220
12.673839528072785,1.028025124061903,2.09829435278932,2.8167572360031548,3.7440227396594956,28.57631179104411,Si,Si,Medium,Lead,2,12,215,24220
15.582798514284512,2.9930414209691047,1.3021754063652966,2.272426355567824,5.362776070114968,24.63442757008678,Si,Si,Medium,Lead,2,12,225,24220
8.620341571642957,2.012689574929708,0.8718291705221533,0.6025873106808246,8.359947247070423,15.807070336991268,Si,Si,Medium,Lead,2,12,242,24220
15.12844456439591,1.3902879613849575,2.276150418071699,2.1630212123263965,7.414637608466882,10.269492211682387,Si,Si,Medium,Lead,2,12,282,24220
10.977226181367334,0.8085133891030474,1.040116207271753,0.7465198140540007,8.816111647466073,9.121594124203803,Si,Aerogel,Small,Center,1,13,22,24220
13.637450744408323,2.436542027624964,0.588424068867367,1.6525087856394043,2.157542804269171,21.903900875473806,Si,Aerogel,Small,Center,1,13,27,24220
12.692767542043004,2.582418408111064,2.5711952878389903,1.0186403934038573,7.264346165407188,27.373064665373082,Si,Aerogel,Small,Center,1,13,77,24220
12.538735403055732,2.6886070975063046,2.2047698007494785,2.567690305934564,8.313130821767501,6.800255349647287,Si,Aerogel,Small,Center,1,13,131,24220
8.084825504239099,2.6138481760341015,1.5442292692711392,0.7002346275251947,6.4455344995806385,14.442440649536847,Si,Aerogel,Small,Center,1,13,163,24220
8.99457533495062,0.6658162735535591,2.923755416279718,0.5626505088333711,2.9188432053105573,17.443548762363577,Si,Aerogel,Small,Center,1,13,251,24220
13.44658014018361,1.0816762010514087,2.046410344684741,2.9952370125580496,2.7605722684555305,21.248121694974895,Si,Aerogel,Small,Center,1,13,330,24220
8.036371237124548,1.7994976904653197,2.056276616364999,0.8739035202857259,9.146047447564383,6.374671695399671,Si,Aerogel,Small,Center,2,14,35,24220
14.522975824312852,2.60397835790527,2.8926659773398815,2.1866412166177853,4.95978334055645,13.438219936727718,Si,Aerogel,Small,Center,2,14,159,24220
9.768514064431937,0.6904979394436348,1.1710918681988378,2.492931206304095,10.722596350188478,11.605315396138916,Si,Aerogel,Small,Center,2,14,199,24220
13.274436469396143,1.0907396824438478,1.8021749440499946,1.554656707314084,5.5931914417974244,13.791016301578965,Si,Aerogel,Small,Center,2,14,286,24220
8.203526720763666,2.9924400373198132,1.707306906035883,2.003610906108077,9.172339377181153,23.526625928327643,Si,Aerogel,Small,Center,2,14,299,24220
14.933165261545636,2.3345736812852262,0.6186321590065252,1.1075557020968434,7.829573489194345,21.681614820610378,Si,Aerogel,Small,Center,2,14,315,24220
11.319789341174346,1.3293358263314352,0.8124280475382423,0.7563917151429769,2.421799785348827,27.102928392142037,Si,Aerogel,Small,Center,2,14,323,24220
14.645397884639252,2.0319137427972307,2.8351976208872656,2.413634136711375,2.3165689401934877,8.161518082849696,Si,Aerogel,Small,DSF,1,15,1,24220
8.399764437545043,1.4377966179559847,0.9580933543853453,2.5440565002884807,10.891822809108383,7.889285555160884,Si,Aerogel,Small,DSF,1,15,62,24220
9.11758885939956,2.470891449005723,2.4311940136813055,1.7966160393401132,7.115852004880705,26.846516945605902,Si,Aerogel,Small,DSF,1,15,66,24220
12.0107732755813,0.5296681566663606,1.3553675321189027,0.5965547754882827,1.9147851265804827,6.582149079032579,Si,Aerogel,Small,DSF,1,15,133,24220
13.907848594728524,1.527532657794306,2.0049490676754638,1.1285222647833608,7.72683229605105,11.739967296317651,Si,Aerogel,Small,DSF,1,15,187,24220
10.5922504384199,2.220751406364927,0.5388414678123388,1.9013511276449608,4.27292020861959,14.31055435359439,Si,Aerogel,Small,DSF,1,15,238,24220
15.931347483829192,1.0418600335953379,0.536721708292922,2.1579784083919105,11.666253191455704,20.93763157420283,Si,Aerogel,Small,DSF,1,15,250,24220
14.015023292649277,2.5905425522852963,0.6110230916811554,0.5543466753050638,2.2002841266932913,17.60635353990386,Si,Aerogel,Small,DSF,2,16,20,24220
9.658376294953067,1.048029593619974,0.5971420113827224,1.285019438739,11.881202108053557,25.438264718409048,Si,Aerogel,Small,DSF,2,16,39,24220
10.259415625605735,2.0079068502077675,0.9934062704580607,0.7217869104931043,8.183450598619366,5.596320394420699,Si,Aerogel,Small,DSF,2,16,91,24220
12.304823840766634,2.6524344363047274,2.7162500211330087,1.3988088191969281,8.278846584251667,16.70389630540407,Si,Aerogel,Small,DSF,2,16,200,24220
10.2978091408316,2.068286262225192,1.8252343249076146,2.478992938279094,5.07976220146868,25.748226256126888,Si,Aerogel,Small,DSF,2,16,244,24220
8.297506982757128,0.9635459111279789,2.903979600044017,0.742121831950145,5.149807795005559,6.466087744482361,Si,Aerogel,Small,DSF,2,16,259,24220
13.475951136699786,0.5017258717613892,1.8167673706175032,1.924673301525928,6.247651424337343,15.716813673945524,Si,Aerogel,Small,DSF,2,16,328,24220
13.70018353216366,2.239560727094164,1.7585983825835587,1.7109270411563915,4.008755375664058,12.783272059660526,Si,Aerogel,Small,Lead,1,17,12,24220
11.494938692352076,1.0184957714975655,2.5358744668560185,0.8548879400502807,2.589927469053591,22.87601945166413,Si,Aerogel,Small,Lead,1,17,18,24220
12.350095012323063,0.7774337073909412,1.0699232577044664,1.4019154835264727,6.403179218385823,13.864811576320822,Si,Aerogel,Small,Lead,1,17,28,24220
10.625498949135949,2.959198308275146,2.7657052879252864,1.919501642675716,4.8404016040582745,6.110807604640685,Si,Aerogel,Small,Lead,1,17,61,24220
10.83088070807229,1.47487115889684,1.1547496403170339,2.5825737919697693,11.15646749024365,23.130240012947823,Si,Aerogel,Small,Lead,1,17,105,24220
14.416747608018186,2.7009791619376675,1.379848491519052,1.730482549876006,2.856575732991149,28.76871051718774,Si,Aerogel,Small,Lead,1,17,122,24220
8.910372482909837,1.3144197955002024,2.6505629063392293,2.655428260165284,6.289926157183475,24.203215317074505,Si,Aerogel,Small,Lead,1,17,195,24220
13.8569917474118,2.3419354852009557,1.701111127213525,0.9701429511743868,11.765740920639766,19.528584057800536,Si,Aerogel,Small,Lead,2,18,31,24220
12.764753666943996,0.8037370366008889,2.505497279666101,2.317242376759638,11.098133478397301,26.914425934197435,Si,Aerogel,Small,Lead,2,18,44,24220
11.520073162356526,2.495151068289293,1.609821614639294,2.2978721057612157,5.255812113324794,29.053473162311942,Si,Aerogel,Small,Lead,2,18,56,24220
8.478523828063045,1.9999179151579018,2.544402583021999,2.3470788294421516,6.99278999611519,11.795895393437405,Si,Aerogel,Small,Lead,2,18,106,24220
8.15416974768894,2.188351263687149,1.4003928905980276,1.4616613714149007,7.908516037247844,20.893588142916357,Si,Aerogel,Small,Lead,2,18,126,24220
11.303309382616492,0.8307194931140043,1.5916579445897983,1.2372023135921828,2.4423163655463545,5.678324468667485,Si,Aerogel,Small,Lead,2,18,247,24220
15.456329597276913,1.5421829902567377,2.4617362175600244,2.8267934822924756,5.217720819602899,14.895426185917186,Si,Aerogel,Small,Lead,2,18,256,24220
13.342371858654927,2.8833366855203875,0.6892543695557964,1.8554403406634759,10.645787614861135,7.488442294837335,Si,Aerogel,Medium,Center,1,19,40,24220
10.07113935190793,1.6209081870185909,2.0293390561107163,2.94151876672418,5.041780909959663,29.427087808505092,Si,Aerogel,Medium,Center,1,19,81,24220
13.86140296492231,1.0598912059170282,1.9394378621128259,1.8274163945071233,5.00002044175463,22.78976325389173,Si,Aerogel,Medium,Center,1,19,154,24220
13.965866562689412,2.980363332712194,2.5808103498289148,1.043661909886006,11.453122699670343,25.582275360108206,Si,Aerogel,Medium,Center,1,19,189,24220
9.794794061635208,2.9214906120031805,0.7125088316369907,2.2131823936994204,1.5759244998048643,29.379053797407575,Si,Aerogel,Medium,Center,1,19,252,24220
9.611439672185089,1.6755222346819727,1.2878995984832053,1.5021206132524754,6.819199197759835,10.964212367414842,Si,Aerogel,Medium,Center,1,19,293,24220
12.871029516754266,1.0320220835732505,2.7552425228793953,1.0695311287135927,10.557256873105914,17.75409009594881,Si,Aerogel,Medium,Center,1,19,297,24220
15.737563741580725,1.0965844676060197,0.5965522502498608,0.9059410394864346,6.612944191665943,18.585383291096335,Si,Aerogel,Medium,Center,2,20,37,24220
12.460649211318865,0.8490336038909402,2.9314864330737893,0.6707486858152549,3.7853808287256268,18.408685141262197,Si,Aerogel,Medium,Center,2,20,93,24220
10.666891021419358,2.7758981840448564,0.6471305942052774,0.7140674348353987,1.260173352485634,25.218606163336535,Si,Aerogel,Medium,Center,2,20,153,24220
8.230101783394666,1.277749088265235,2.2996581815658192,1.2093070034643927,11.989550331465548,15.694744120234095,Si,Aerogel,Medium,Center,2,20,221,24220
14.7420663793193,1.3043348152090721,1.7357425277195881,2.7662152239853506,1.2884321167766033,19.334951881703077,Si,Aerogel,Medium,Center,2,20,283,24220
9.862897387720867,2.517358350165256,2.6700738342930057,1.3074071229429094,4.14835826609928,15.606446150588063,Si,Aerogel,Medium,Center,2,20,287,24220
11.395248645252089,2.3937402047712197,1.3082332876882892,2.4382625606580755,9.005321983024327,15.01804715952769,Si,Aerogel,Medium,Center,2,20,295,24220
12.634888587656487,1.4978039370214675,1.8209585329085296,1.7885274593307288,9.426042340848301,9.522008217377312,Si,Aerogel,Medium,DSF,1,21,63,24220
15.511049341640959,1.7373498066977693,0.5658156144865519,1.8186310462558162,9.628686041677184,19.834048503298494,Si,Aerogel,Medium,DSF,1,21,76,24220
10.488832830542602,1.16771348234102,1.2348676940573133,0.6294158059825545,2.668032552814152,11.859877332913413,Si,Aerogel,Medium,DSF,1,21,82,24220
9.361566678284872,1.7575021419703105,1.19307013315768,2.4059398073145783,10.498077253118774,20.669319585208616,Si,Aerogel,Medium,DSF,1,21,108,24220
12.827761733233654,2.754051397517749,1.600080508841504,2.91171866531333,4.51626024434208,9.941396073967045,Si,Aerogel,Medium,DSF,1,21,152,24220
12.971328827318718,0.52995603332851,2.7723197730492295,1.8978411619452888,5.283627529029628,13.381961684544953,Si,Aerogel,Medium,DSF,1,21,288,24220
15.436321380522152,2.062441796895724,2.6188926912875012,2.718989864291658,9.333536518086781,29.235345597039014,Si,Aerogel,Medium,DSF,1,21,306,24220
12.032216176081139,2.138982327750449,2.6788376748179457,1.7423091376310327,1.4331540963191305,29.153372331851163,Si,Aerogel,Medium,DSF,2,22,220,24220
12.37604410007005,1.9741729376843193,1.0087775652504858,0.7694119124917211,6.086421045436032,10.03704479924857,Si,Aerogel,Medium,DSF,2,22,240,24220
11.688215046924391,0.7720068741629038,0.8334707558859922,2.2391637056515323,1.120170113415694,19.426782851927594,Si,Aerogel,Medium,DSF,2,22,254,24220
10.362529282996407,1.2683850904408558,2.0667297518733028,1.4831222989392405,10.858739134699526,29.012134223697544,Si,Aerogel,Medium,DSF,2,22,258,24220
15.602833079495394,1.9909025631666515,2.5860244363494047,1.680148154315699,8.161821019908732,9.906116504299515,Si,Aerogel,Medium,DSF,2,22,266,24220
15.884608721771313,1.1915914705603647,0.8127234592260163,2.5862808019004966,7.99480234137333,24.650754716567626,Si,Aerogel,Medium,DSF,2,22,314,24220
9.63361900748548,1.7244525274472247,2.3251515760159376,2.745154751558802,6.786861153235308,13.173749566421828,Si,Aerogel,Medium,DSF,2,22,334,24220
9.560017380751633,2.206844889374311,2.4053940620510383,2.5012921365176464,9.448635885671003,5.370141611620542,Si,Aerogel,Medium,Lead,1,23,72,24220
14.888706838702106,2.620899803703507,1.9833607260134838,2.059555326639873,5.565641051773762,21.63878086941388,Si,Aerogel,Medium,Lead,1,23,78,24220
15.236612312372143,1.5652197482137582,0.633300625667027,0.8344259603667304,7.606946369678658,17.973525349175063,Si,Aerogel,Medium,Lead,1,23,88,24220
11.3376540429109,0.6563022104244841,2.075847996485914,1.4423986629801502,3.8185566607390578,9.22727999055331,Si,Aerogel,Medium,Lead,1,23,114,24220
8.833609292393866,2.3598445968144977,1.6872478979723236,0.9253035781760518,3.9052691109204933,23.57647248853423,Si,Aerogel,Medium,Lead,1,23,213,24220
14.960753197472565,1.103245138193623,2.9808905842524225,2.962117445706147,2.5526556449885547,22.151110968976887,Si,Aerogel,Medium,Lead,1,23,231,24220
10.327444460514855,2.020733786266314,0.7336169052525228,2.2444298694520812,7.162100541427498,15.521645017530206,Si,Aerogel,Medium,Lead,1,23,319,24220
8.33363387738935,1.5592433931989431,2.52083951622576,2.524003218528228,8.380646607282294,23.62780967870773,Si,Aerogel,Medium,Lead,2,24,137,24220
11.764890407117544,0.9828207583163703,1.771954757615514,1.0072768114310255,3.287026418207174,26.054568114097684,Si,Aerogel,Medium,Lead,2,24,174,24220
15.957774901601896,2.179028354876421,2.4384486440707187,2.9880975892528077,9.835262646412051,24.4012036609961,Si,Aerogel,Medium,Lead,2,24,204,24220
10.227993984556223,2.5610709733203523,1.6645340916883085,2.638771696349898,11.838762332718314,8.567777334964642,Si,Aerogel,Medium,Lead,2,24,218,24220
11.8030710859439,0.9894824684071409,0.6399435421948582,1.8073077290340909,10.076865091266416,18.769903815453162,Si,Aerogel,Medium,Lead,2,24,261,24220
11.749762899021903,0.5402294726697644,2.817947704723078,1.4150538858560326,6.164403345346136,9.442841466124868,Si,Aerogel,Medium,Lead,2,24,291,24220
10.466213446557475,2.8023391519707967,2.081121965476114,1.516668727432821,3.562884816363085,16.676938370380682,Si,Aerogel,Medium,Lead,2,24,335,24220
10.768293699091263,2.0711623708920346,0.7395203472605205,2.6084335955918267,7.3215295955351865,18.37753663330409,Aerogel,Si,Small,Center,1,25,17,24220
13.319646750540276,0.8640259881941047,1.504668940835133,1.3358544844072966,6.5441128400754085,18.47448586058571,Aerogel,Si,Small,Center,1,25,43,24220
14.828381738983833,1.6532215821977188,2.393985686656861,2.4796184052954344,3.962155694074505,7.455308197210686,Aerogel,Si,Small,Center,1,25,169,24220
11.071981370146148,2.1600555388846088,1.043550781038161,0.70807275623188,9.397455871386168,28.850995716888416,Aerogel,Si,Small,Center,1,25,183,24220
8.664608176714301,0.8784093824762669,2.3498485265227957,2.1374853787832513,9.376985452565679,17.50559553580891,Aerogel,Si,Small,Center,1,25,260,24220
12.512346913490829,2.3797427016396155,1.775642305741277,2.5722553233086307,1.4956860144062996,29.506120267825025,Aerogel,Si,Small,Center,1,25,275,24220
