Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
9.738085256201474,0.7766584651088135,0.586321677386927,2.2409243149996727,9.093070585691684,19.938103726542675,Si,Si,1,1,4,82178
14.749474242353957,1.3718127914987213,0.5019208531535533,1.8808014303198433,6.4629746280718585,24.495103989680583,Si,Si,1,1,9,82178
8.010779633151625,2.741659677802021,1.4273137654116415,2.9317774307461075,11.859291383434321,27.504646916118144,Si,Si,1,1,16,82178
12.1889920946113,1.2868137459512385,1.9796283641185615,1.606354438482591,5.015218197407657,28.215231730481506,Si,Si,1,1,22,82178
8.45539838478324,2.510841431701717,0.9924805747957617,1.0440054607216367,6.998180648834681,16.30183366330279,Si,Si,1,1,26,82178
14.576820244025665,1.3109387532109769,1.9292563152250426,1.1463342235632512,6.151214343416836,14.647894972191756,Si,Si,1,1,28,82178
12.001250225149775,2.2230468210764514,2.423773716093841,2.6836640644815626,1.3270050216347065,19.131168573078206,Si,Si,1,1,55,82178
10.470808570300932,1.1201108098765817,2.964226843608605,1.8909880547386413,6.575212437451158,25.546207592791774,Si,Si,2,2,2,82178
10.63747961256211,2.8780385756165052,1.6232662183031408,1.813202676974115,7.74031076452148,15.459028331195622,Si,Si,2,2,6,82178
8.380083928551604,1.9877767521589664,1.0369734532926773,2.8001236339075053,11.702514890073068,22.25158478239996,Si,Si,2,2,18,82178
15.63964858955997,2.0797660333386596,2.234576139516638,0.6629233294419267,3.6283391551795403,28.932059391263603,Si,Si,2,2,24,82178
8.776439762200681,0.7611397046089575,1.259576116063804,0.9398667843775403,8.38546435714511,21.953859331800658,Si,Si,2,2,35,82178
15.062036558150943,2.7161540971202736,1.7066804677378304,2.9648513798111678,9.965017640737033,15.377704053344324,Si,Si,2,2,50,82178
8.273384701478648,1.6346777676206012,0.8249049182735531,1.5286657824882774,2.2583836312045555,26.330661437699646,Si,Si,2,2,52,82178
11.71123521170392,2.4288154701414992,1.6724761869225773,1.0220658216421363,3.255694342792436,29.800077026930445,Si,Aerogel,1,3,5,82178
14.946570102737123,2.492482601046673,1.2267454669509157,1.5077428393267938,8.699758162235533,21.07572372159317,Si,Aerogel,1,3,8,82178
13.031001987169354,2.255195631862486,1.3706631065238482,2.8902130853229404,4.24257966290277,15.823043192279478,Si,Aerogel,1,3,10,82178
11.067617028394828,2.81550448316548,2.501488197909536,1.4085616338230493,4.553595165118679,17.85428270698364,Si,Aerogel,1,3,12,82178
12.319388108246606,1.1322711033503028,2.5089803288881876,0.7610706378857082,8.253577379861653,18.367294825750488,Si,Aerogel,1,3,27,82178
8.66837233141765,1.6135414232791716,0.8925789113381768,2.1557989646645956,3.406244004790268,20.816755566198083,Si,Aerogel,1,3,33,82178
12.630037967690074,1.4159709502595585,0.7679728918061803,1.7551108135578226,10.321002861164052,28.455148297377832,Si,Aerogel,1,3,45,82178
13.254174591541192,0.887751641831839,2.2563552507159486,2.2460526412601123,1.717604641575878,28.69837905421213,Si,Aerogel,2,4,11,82178
12.528044676056279,1.7033840534939708,1.4772345318335873,2.568892959523308,8.632142222907097,16.718595526353493,Si,Aerogel,2,4,14,82178
10.41625740174942,2.3937899418779924,2.8143496357324285,1.7465044470764206,1.873747427747407,23.927174874682414,Si,Aerogel,2,4,17,82178
10.267147062781051,1.4638178911750594,1.7506346464992562,0.8360347382767397,4.0218453468360895,26.899428074087748,Si,Aerogel,2,4,19,82178
13.36175007533547,1.8433849123264052,2.110096846926898,0.6955498428543161,10.523810479254594,24.60369778134353,Si,Aerogel,2,4,29,82178
14.094303759689666,1.4946003313398353,2.5800871361896816,1.1837832536013533,2.6862256698839735,16.195885763373887,Si,Aerogel,2,4,32,82178
11.797758790353766,0.6145607801354169,0.6598275144356298,1.4428733736108752,7.652459648644608,23.632327733336158,Si,Aerogel,2,4,38,82178
15.325241361165078,1.9518157120134048,0.595436261704007,2.1328829997894805,5.903633759472818,18.627797590863807,Aerogel,Si,1,5,23,82178
10.728515180188012,2.3440742053091563,1.3408452000376485,0.966115653215774,5.659740123268859,21.21967848991831,Aerogel,Si,1,5,37,82178
11.415342406705374,2.9948611497608533,2.947542170973962,1.621925911294551,9.824775880311183,24.15018398241098,Aerogel,Si,1,5,39,82178
15.836649253925554,0.6930604219787944,2.3174469833040474,1.9483228836340474,2.111538353854381,26.02498903231392,Aerogel,Si,1,5,42,82178
13.787846294345748,2.1108185880139736,1.5845033399334858,2.4512225654174298,2.4472665387961685,27.302184686763113,Aerogel,Si,1,5,48,82178
13.972959574012709,1.7424060691381824,2.6965350192560478,2.3418852621801935,6.849925987985597,14.201578980766529,Aerogel,Si,1,5,54,82178
12.948060567762184,1.024779302094021,1.803380145932673,1.6669113478554802,8.069650726973684,24.96627468576954,Aerogel,Si,1,5,56,82178
13.55990843629047,1.036909611196264,0.9445093642801764,0.632977935235641,11.31995850895639,17.667628933168864,Aerogel,Si,2,6,1,82178
15.902202297159413,2.290544771352526,2.1644274641977224,2.6070241479998937,4.767029018389273,29.264222747170734,Aerogel,Si,2,6,3,82178
9.295131682885478,1.832652431472507,2.606720590686085,0.784052724130706,9.600092295306293,17.275095456352364,Aerogel,Si,2,6,15,82178
14.521816642516546,0.5131336543020695,2.4128820690944512,2.40110299372123,5.455237960857812,17.038636883855386,Aerogel,Si,2,6,20,82178
