Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
12.811880527150745,2.9900884454179564,2.1002322269198683,1.3192599898946689,8.009072774910276,25.09119310105543,Si,Si,1,1,8,65281
13.900170176533067,1.7518164633468993,1.518160645065887,1.9561500370699367,4.747446930249595,22.95422575489585,Si,Si,1,1,10,65281
11.776715569878874,1.530970657278311,2.974721547281127,0.6408008438540423,3.7396914324901225,15.634887940756986,Si,Si,1,1,31,65281
12.017058160487435,1.0064370238650364,2.2538776736907904,2.6962140046839513,3.22261630723565,14.886192882854798,Si,Si,1,1,33,65281
10.792060931808214,2.4505614788652066,1.4694151458771598,2.2334147718300157,9.538845838058766,17.973467748788725,Si,Si,1,1,48,65281
9.653932413523655,1.0806290927187447,1.2468002455783898,0.512785802961598,6.509336625709075,25.336075381366754,Si,Si,1,1,51,65281
12.181804479722338,1.076406265827852,2.7951685682723264,2.637458544675838,9.186164697667305,29.90151676689581,Si,Si,1,1,53,65281
9.260141191468174,1.9497869950420572,2.8418329288989996,1.0773902823960944,7.260679504380349,17.420040543929527,Si,Si,2,2,9,65281
14.685894458237136,1.4483986511131537,2.4752987553257286,1.171934414498255,10.00606449816831,26.576283644800068,Si,Si,2,2,15,65281
8.434192470431848,1.5867575372891722,1.3587186999316294,1.4033820603476603,5.738000963008636,25.88281063893939,Si,Si,2,2,20,65281
11.259993188339234,0.5436663365989416,2.0453216020328604,2.974365544225742,10.65523498266043,19.37596110424644,Si,Si,2,2,35,65281
14.561813162118,2.7032126956479052,2.139925837029139,1.7423935530450314,3.130454497009299,20.230636633072365,Si,Si,2,2,43,65281
13.166160443778676,0.7665604806218302,1.9317772496236092,2.1231453247802903,4.404862497634362,24.067516977306628,Si,Si,2,2,46,65281
10.302827041001606,2.8046713187365198,1.3047381992924372,1.6324752833041096,11.0526238001364,20.568138304592363,Si,Si,2,2,54,65281
14.802806695888638,0.8331167824242394,2.660548934013624,1.599414371578641,6.817757289052396,16.869939953170697,Si,Aerogel,1,3,3,65281
8.723676055822601,1.3690475900608043,1.109125734008908,0.809688829301427,10.860027101462418,20.984526528255696,Si,Aerogel,1,3,13,65281
11.308314875779079,2.7446668477246683,1.1764512055982221,1.3824452075793139,3.4424313815599947,14.5849429717026,Si,Aerogel,1,3,24,65281
9.13685602545333,1.907576495877986,2.869237728611099,1.298292271444346,10.549713735468382,21.69869848542698,Si,Aerogel,1,3,25,65281
10.445866841648897,2.5249804257178066,2.293325034732878,2.0466693078276426,7.366993223745297,28.852023419334547,Si,Aerogel,1,3,27,65281
13.300842453910953,0.9496764223659917,1.4744383698780483,2.07712066274129,2.9335304919637375,24.554359314291926,Si,Aerogel,1,3,28,65281
13.793350487130496,2.47417254642647,2.17031918222827,0.918827114717364,6.274001376493893,22.19878957344381,Si,Aerogel,1,3,49,65281
12.511581616448638,2.0404784489802976,1.5639286077092205,0.7321685594234575,2.640330616572709,23.552139051162087,Si,Aerogel,2,4,6,65281
13.502455377144896,2.2110711467038793,2.536981929464927,2.2546166445003,9.66734891705005,20.653730155571566,Si,Aerogel,2,4,7,65281
10.903068846767475,1.130793175357238,2.055894975597364,2.9178452012674225,5.518940418223798,21.221180704942146,Si,Aerogel,2,4,23,65281
15.485805717972491,0.7924392507007625,1.7337449884541076,2.490161561330444,11.228448080879781,29.118042184337256,Si,Aerogel,2,4,36,65281
15.788154376829812,0.5902377912474105,2.7214302163798676,0.9973034445004957,8.442768312797146,25.651031524203606,Si,Aerogel,2,4,45,65281
11.629438915487,2.1600495519092937,2.805312915784911,1.8558488255751446,3.975253280421336,28.171030160238143,Si,Aerogel,2,4,52,65281
9.342739035976429,2.6851278660232647,2.222603528836033,2.292791402843283,4.542359463548955,16.84727204921497,Si,Aerogel,2,4,56,65281
8.358402609423493,0.6554694755368308,1.5803697376355712,1.7019113152620893,6.47020696058728,18.137376910595663,Aerogel,Si,1,5,12,65281
14.94058006611809,0.6864281602246028,1.8712015895915635,1.790242145812731,2.48345211645873,27.377027932768886,Aerogel,Si,1,5,18,65281
13.124187080253662,2.397757032623306,1.4179985495817693,1.887175318440843,8.470350460468538,17.558513811232707,Aerogel,Si,1,5,22,65281
11.431769083097654,2.8868969404879383,2.917423187673969,1.8069161200078048,1.642588014517753,18.371837257116496,Aerogel,Si,1,5,26,65281
10.161826607551413,0.8892092356800926,2.5930867547972776,2.8878429019136975,5.257886437633354,19.133655477689555,Aerogel,Si,1,5,34,65281
15.308722445201598,2.2636526306720355,2.0031729708810087,1.2520449846417416,11.742686400506745,29.459842433484482,Aerogel,Si,1,5,37,65281
8.600215044016744,1.6831780580313211,2.93590867476086,1.0960992120192814,7.022852728087533,27.483473786777083,Aerogel,Si,1,5,41,65281
8.10299770008228,1.8684181164051865,2.7565142225705346,1.4609098217726197,2.321929587377251,19.492673048027385,Aerogel,Si,2,6,4,65281
15.96443592803919,1.9913692233122937,1.691065462298459,0.9665878453911363,10.124148142998127,23.989558714473816,Aerogel,Si,2,6,5,65281
15.135814477345235,1.2934906596115086,2.3932899217289867,2.5892153378853857,5.010416832090305,16.089161245879247,Aerogel,Si,2,6,14,65281
9.860106185996425,2.2962004468103054,2.215532422458159,2.788290466897785,8.974311445706284,24.796353335405705,Aerogel,Si,2,6,29,65281
12.85813397059021,2.3604198335374784,2.3879754235633266,1.1544157237542363,5.9916553648246555,14.23701628634841,Aerogel,Si,2,6,39,65281
11.032984903851379,1.5140561122321217,1.2980887027711607,2.343864753768438,1.3979658287306815,21.722777900382003,Aerogel,Si,2,6,40,65281
15.238709877094006,0.9200345283258811,2.5605738600765178,2.406239226206965,1.1872794491761134,26.980736610355194,Aerogel,Si,2,6,50,65281
15.644357290599913,2.0906241574760456,1.9809750953712526,0.5485041023684206,8.669249684864262,27.95729438940868,Aerogel,Aerogel,1,7,2,65281
8.22896706271324,1.346928840819421,2.353497282166604,2.4619177810470454,4.204047202888435,18.59029784249403,Aerogel,Aerogel,1,7,16,65281
11.975418079251508,2.926129583894418,1.6368100212547287,2.7734571037813147,7.7436872899040265,26.437241353304465,Aerogel,Aerogel,1,7,17,65281
12.636084154631535,1.6466117122170874,1.3846906135351689,0.7102694144483706,1.9593128060517642,15.987996514131426,Aerogel,Aerogel,1,7,21,65281
10.589097290632683,1.3938222889685843,1.827205256695963,0.6116078865574842,11.556323938209433,16.35133667046837,Aerogel,Aerogel,1,7,38,65281
14.086434599580151,1.2021969265383017,1.7987977993097188,2.680451186732761,5.396320919418265,22.819545421000363,Aerogel,Aerogel,1,7,42,65281
12.350875210934994,1.8106255592704399,2.6874457881506304,1.5307705498244335,10.363604394460395,23.423724922960254,Aerogel,Aerogel,1,7,47,65281
10.04071697613148,2.838073191506358,2.4305149128720043,2.166832815083228,7.635912226060223,26.209130754588685,Aerogel,Aerogel,2,8,1,65281
14.21868504929526,2.637037973168571,1.153841284620324,1.4848845069732897,3.842435441030135,29.220549532650423,Aerogel,Aerogel,2,8,11,65281
14.345318418157898,0.5808131462415534,1.7758358330527395,2.012874119719889,8.128486927095775,28.377100163470203,Aerogel,Aerogel,2,8,19,65281
9.746655871444515,2.136445160149808,1.8816212530091103,0.8155080172884985,2.0404568080996173,15.398569011888636,Aerogel,Aerogel,2,8,30,65281
9.535210542593287,1.24379300001287,1.2264538786075,2.836656737784876,9.439665383337825,22.339508625005998,Aerogel,Aerogel,2,8,32,65281
13.68262700512165,1.7332242741348336,2.503647562789334,2.52334841044475,1.3894321652754278,19.8540552773196,Aerogel,Aerogel,2,8,44,65281
8.912489833266864,2.596671970340258,1.6448135030364992,0.8677195540274458,11.917875660820956,14.506520716579935,Aerogel,Aerogel,2,8,55,65281
