Eval#,A_Cell_D,B_Barrier_Type,C_Barrier_Thx,D_Barrier_Outer_Type,E_Barrier_Outer_Thx,F_ThermalResin_Thx,TP_NoTP,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 15,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,discrete_combo_id,oof_predicted_label
8,14.23314983,Si1,1.007623431,PU,2.19830984,0.753267796,1,408.6051943,558.8258497,0.000346679,0.035707911,1276.286553,188.000001,93.8,,,10.721373402581875,2.215068503381861,combo_001,0
13,15.98158308,Si1,1.187326118,PU,1.207313101,1.962283103,0,430.888746,281.752425,-0.00039039,0.055077265,1348.501327,231.6,95.7,,,31.3603904370747,1.433474377420872,combo_001,1
19,14.12974066,Si1,1.066220666,PU,2.104525158,2.194927523,1,414.1818127,608.8895512,-0.011355086,0.029247948,1266.611,206.000001,93.8,,,31.013756667486184,2.243888215576515,combo_001,0
1,10.7259286,Si1,1.053354999,PU,2.838396469,1.233265381,0,360.2338732,284.8967852,0.002330984,0.055203815,991.777179,193.2,82.3,Itr_7,,13.227916421457797,2.9898391097650987,combo_001,1
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
8,8.878318252,Si1,1.329234301,Si1,1.792260656,1.599449391,1,327.2003173,588.7012144,0.000212808,0.041923176,835.5482686,174.000001,75.5,,,14.200420721265585,2.3823343402879615,combo_002,0
9,15.02318617,Si1,0.980430757,PU,2.595102463,2.363776672,0,423.6334708,283.8761508,0.00036643,0.055232231,1313.006201,247.8,98.4,,,35.51145700775903,2.5443182722916546,combo_001,1
11,13.55547571,Si1,1.222507141,Si1,1.225656791,1.180724894,1,397.18294,819.1930564,0.047811865,0.035941333,1146.234909,204.000001,87.9,,,16.005287620809323,1.4983741794126444,combo_002,0
12,13.32329935,Si1,1.121678322,Si1,1.504883555,1.589377483,0,398.2473763,284.6857766,-0.000323932,0.05528426,1204.491747,216.2,92.8,,,21.175751986158534,1.6879952607777946,combo_002,1
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
15,11.92889038,Si1,0.795902742,Si1,2.825672635,2.335557432,0,384.979147,282.7719893,0.000289072,0.055211864,1071.837244,209.1,84.9,,,27.860608582522303,2.248960598190865,combo_002,1
1,10.7259286,Si1,1.053354999,PU,2.838396469,1.233265381,0,360.2338732,284.8967852,0.002330984,0.055203815,991.777179,193.2,82.3,Itr_8,,13.227916421457797,2.9898391097650987,combo_001,1
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
8,8.878318252,Si1,1.329234301,Si1,1.792260656,1.599449391,1,327.2003173,588.7012144,0.000212808,0.041923176,835.5482686,174.000001,75.5,,,14.200420721265585,2.3823343402879615,combo_002,0
9,15.02318617,Si1,0.980430757,PU,2.595102463,2.363776672,0,423.6334708,283.8761508,0.00036643,0.055232231,1313.006201,247.8,98.4,,,35.51145700775903,2.5443182722916546,combo_001,1
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
5,11.42344303,Si1,1.122037269,Si1,1.716698297,2.179040196,0,373.648415,283.6089072,0.002487925,0.055393608,1036.290819,204.1,85.6,,,24.892141539086033,1.9261994688628308,combo_002,1
6,8.14737947,Si1,1.285340297,Si1,2.657002323,0.63365998,0,308.9991915,317.2983068,-0.000194535,0.041435849,787.0897567,162.2,72.7,,,5.162668312012611,3.41515215497451,combo_002,1
11,9.021305031,Si1,1.056164476,PU,2.990898919,2.066501013,1,347.1987255,898.6242678,-0.000216383,0.036135919,890.234737,161.000001,74.8,,,18.642535985143496,3.1588811895546014,combo_001,0
16,9.886665828,Si1,1.004740639,PU,2.965256869,2.357996429,1,358.1539767,918.6529335,-0.00071405,0.041176898,946.254326,182.000001,78.8,,,23.31272271714033,2.9793140813581993,combo_001,0
5,13.87229154,Si1,1.214764033,Si1,1.286390109,2.46179462,0,405.3079183,284.9465514,-0.000337657,0.055100237,1167.253074,218.4,88.7,,,34.150732680243514,1.5626604368201498,combo_002,1
9,8.152773061,Si1,1.345124634,PU,2.538888792,2.42792588,0,321.8700514,283.5272966,0.000194669,0.055393034,792.1545982,169.0,72.7,,,19.794328708568717,3.415121857105702,combo_001,1
13,10.77082494,Si1,1.37234616,Si1,1.144052121,2.367621303,1,360.1693122,609.9637639,0.007023254,0.035636509,943.553288,168.000001,77.6,,,25.5012345788277,1.5700355350942055,combo_002,0
16,13.97016477,Si1,0.764310965,Si1,2.733515211,0.511239398,1,406.2093227,618.7010446,-0.000340104,0.035030712,1217.200468,186.000001,93.9,,,7.142098626975608,2.0892556487615885,combo_002,0
17,11.96020534,Si1,0.939341799,PU,2.689605564,2.476563345,0,391.568677,284.1658284,0.000289855,0.055286237,1123.468866,206.9,85.2,,,29.620206143717265,2.5264589290881694,combo_001,1
18,9.955859939,Si1,1.084224751,Si1,2.175030919,2.219044836,1,352.400788,558.2965365,-0.007432142,0.031886285,934.6432042,171.000001,79.9,,,22.092499585577226,2.358222356570076,combo_002,0
8,11.46786426,Si1,1.345904786,PU,1.393179297,0.642560496,0,359.1996312,283.3602146,0.001387733,0.055227113,1009.819232,192.4,87.2,,,7.368796546966273,1.8750866835884155,combo_001,1
9,8.890321739,Si1,1.407347745,PU,1.583911398,0.627211353,1,321.985039,855.475796,-0.007884996,0.042834708,824.3506129,157.000001,75.4,,,5.576110726523502,2.2291141342550973,combo_001,0
10,8.619590296,Si1,1.384475076,PU,1.880608618,0.505064553,1,317.8520879,950.4098226,-0.00804725,0.040236251,812.4019068,157.000001,74.1,,,4.3534495198923775,2.603655759331805,combo_001,0
2,8.000699442,Si1,1.442127184,PU,1.234133881,1.702531762,0,309.0331,279.9039,0.000954338,0.05542579,750.4929,145.6,67.4,,,13.621444918220677,1.7797780184855212,combo_001,1
3,8.530699846,Si1,1.405443508,Si1,1.556360553,1.30450125,0,318.4406306,284.8888426,0.000204118,0.055305863,800.6483942,169.8,74.8,,,11.128308612481806,2.18737683532114,combo_002,1
7,13.56984832,Si1,1.285849676,PU,1.230932822,2.248952107,0,401.4340156,283.5066612,-0.000330096,0.055147989,1151.524,208.4,87.3,,,30.517938970934413,1.5827945703464656,combo_001,1
9,14.60175929,Si1,1.273100938,PU,1.117842813,2.059093284,1,414.16661,551.5537067,0.024556686,0.035233506,1232.222454,193.000001,91.0,,,30.066384488623605,1.4231267337668585,combo_001,0
10,11.62721671,Si1,1.157323158,PU,1.9837635,0.539633266,0,366.2313561,324.7668749,0.001407652,0.055339982,1062.53419,187.5,85.1,,,6.274432927707075,2.295855438545133,combo_001,1
11,10.52217759,Si1,1.498971496,PU,1.208872459,0.716301,1,339.1821684,545.8604855,0.013964748,0.040370816,909.7211744,158.000001,75.7,,,7.53704632989459,1.8120653583404287,combo_001,0
12,11.44851295,Si1,1.367359986,PU,1.371496994,0.929509814,0,360.1694655,284.6661768,0.001385314,0.05517922,1011.06248,194.9,87.6,,,10.641505142731091,1.875330110514882,combo_001,1
14,13.89797778,Si1,0.946555867,PU,2.71514234,2.307201721,1,411.9987185,563.6084711,-0.02740226,0.030785255,1233.336452,214.000001,93.8,,,32.06543825243576,2.570033911667109,combo_001,0
15,11.8712211,Si1,0.914029486,PU,2.803032242,2.377761775,0,387.5689237,284.8071915,-0.001438153,0.05536253,1099.603287,206.2,85.0,,,28.226935754153455,2.5620541193966875,combo_001,1
19,14.59372851,Si1,1.282098146,PU,1.108170785,2.474137534,1,415.3947849,829.1577297,0.039481951,0.035925018,1228.536989,205.000001,91.2,,,36.106891467596895,1.4207837088998647,combo_001,0
