Cell_D,Barrier_Thx,Barrier_Outer_Thx,ThermalResin_Thx,Housing_Btm_Thx,SideBeam_Thx,Barrier_Type,Barrier_Outer_Type,Cell/Barrier,discrete_combination_id,lhs_sample_id,seed
12.459343302739928,1.652009463317348,2.115257714209082,0.8616155641481548,4.279698893709742,29.57060844050759,Si,Si,1,1,7,72726
12.590306969401235,0.8532718290328849,1.460871275116441,1.5807074537526418,11.674417672522477,18.205411801143274,Si,Si,1,1,9,72726
11.55313701510595,0.7728557188244924,2.0743193355160012,1.8542406703888998,1.341599008023869,15.54668737384967,Si,Si,1,1,16,72726
9.446728657476921,1.7390240471756073,1.0851469839402026,2.814720902484131,8.767213403458994,24.310650305638315,Si,Si,1,1,19,72726
14.058166358197825,1.1143161758050857,1.423754971870988,2.441057126780062,4.123149179627971,27.355766491693966,Si,Si,1,1,21,72726
10.766293129860081,2.5236808066159346,1.3578115313965275,1.7693225156716161,3.537890720496453,17.074846892953445,Si,Si,1,1,23,72726
12.835757672828867,2.554255921071383,2.9165008977963693,0.7510507002547424,6.368565032136276,20.545047091396718,Si,Si,1,1,29,72726
8.802744927162776,2.2073872654517213,0.7655549886769615,2.4695191771131606,7.220099958301755,17.527684157234646,Si,Si,2,2,11,72726
15.187546591280789,2.999057252667642,0.5711620847146718,1.565419649110816,4.7668736837045795,25.90181583818228,Si,Si,2,2,20,72726
9.25831699856252,1.3431551626211151,2.3351438740314396,0.5748935871576453,10.77529180918906,22.15211881921692,Si,Si,2,2,26,72726
8.546692328198743,1.9064686927377363,0.924849893659809,2.1264877463593264,2.20963708698483,28.202086920609375,Si,Si,2,2,42,72726
14.225120316225864,1.5745458549684364,1.6792459931131452,0.7789252052291573,1.9725660459051624,16.546416591563414,Si,Si,2,2,43,72726
15.712592871880794,0.7138217334862478,2.0586349372213926,2.9708096907119246,7.005775719858632,25.177369492066404,Si,Si,2,2,46,72726
11.871919292712239,2.2691860215050816,2.3863167978104487,2.417945378531881,7.9872928711748505,23.202161993708543,Si,Si,2,2,56,72726
15.828425598342724,2.66821922494355,2.8851655505579594,1.1156139323725678,8.610567782346308,18.34343821896414,Si,Aerogel,1,3,4,72726
11.795449400632332,2.7847498586430133,0.8759077300473864,2.291178739961906,8.287507153836716,18.604748497203737,Si,Aerogel,1,3,24,72726
9.11575200384465,2.3068097250217043,2.213059222359532,1.669160785068249,5.2446010925529425,23.028292545266524,Si,Aerogel,1,3,30,72726
12.017897741165848,2.82373863697457,2.8429837512741174,2.7340719123250214,7.845796542638657,16.22364609680015,Si,Aerogel,1,3,32,72726
13.495789571227002,1.0657176422282024,1.933537615439127,1.3189816831987526,3.0174964782164944,14.158817498545728,Si,Aerogel,1,3,38,72726
9.330004866919996,0.9981913796940269,0.7136665258329578,1.3989892778339565,10.05473624185449,25.45076797489236,Si,Aerogel,1,3,41,72726
15.38781379055662,1.7684975367372124,0.9975093206802578,2.040241457492872,2.1759525736711236,23.748202668192164,Si,Aerogel,1,3,54,72726
